candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share,nearest_unembed_token_id,nearest_unembed_token,nearest_unembed_decoded,nearest_unembed_cosine,nearest_unembed_margin,farthest_unembed_token_id,farthest_unembed_token,farthest_unembed_decoded,farthest_unembed_cosine,farthest_unembed_margin,max_abs_unembed_token_cosine,nearest_unembed_token_z,farthest_unembed_token_z,unembedding_cosine_mean,unembedding_cosine_std,rank_global_max_abs_unembed_token_cosine
L16_SV39,16,38,39,25.43840789794922,0.17585812509059906,441490,2000,-33.09267113445467,35.48246617190508,41.94091012593193,25.76654923303332,0.1002083852408888,79.5,-152.0,0.00840745573243743,0.009931804092676785,3.850596842510589e-05,0.007035266936963464,0.6885,106.18925,4270.875145423735,902.6174477061062,655.4599895124921,0.7786179945506277,29432,-33.5,16.75,24.83355,-0.07159358451771483,3.1418846036133923,0.14188460361339228,0.3182803082105334,4.550295869901807,4.77177044764039,2.411052789472307,3.1580966072107945,3.676755840385269,2.4966225126894868,3.3738430470069627,4.172331382343611,2.71809709042807,3.4831910862522677,4.172331382343611,0.14051024516154628,0.021999563612740657,0.15983414798277232,0.02692706813085573,0.08844561963874252,0.01379476278356894,0.0014949714596357705,0.0,0.0,0.0027521065506931233,0.0,0.0,420,0,0,849,0,0,0.21,0.0,0.0,0.4245,0.0,0.0,3.4529900074697335,3.7852018740776088,3.805335926599298,4.248285082076466,0.07806946330561734,0.09227162293175142,0.46841677983370406,0.5536297375905086,0.16666666666666666,0.16666666666666666,0.09227162293175142,negative,1046,1104,1106,483,542,525,676,23,22,25,31,42,21,29,64,52,47,3.736284785309419,41.941877269519786,0.0625,64,63,52,3.8691162890108735,47.90003758206753,0.0625,64,63,52,3.8691162890108735,47.90003758206753,0.0625,56502,ĠMist, Mist,0.08938663452863693,0.0006920397281646729,11469,Ġestr, estr,-0.08844386786222458,0.01141665130853653,0.08938663452863693,5.606406881513592,-5.913923590492875,0.002844833078604221,0.01543623273854654,410
L14_SV49,14,48,49,22.531293869018555,0.15160633623600006,441490,2000,-7.496764973032993,21.357005942854737,26.83998129331238,25.771750246431928,0.38340392760877934,120.0,-127.0,0.0083995479351127,0.010539224112962861,4.530113932365399e-05,0.0031688146956895965,0.4415,79.94425,2553.0397892647625,481.2009770608358,580.6708783213091,3.4377161801301503,29432,-7.84375,16.96875,25.15786875,-0.012271773573572769,3.089799778258868,0.0897997782588682,0.3236455666274627,5.0816605838282705,4.73634118947377,2.3986034190594943,3.21345781724853,3.734718188320272,2.4308994775243034,3.3166859573508094,3.7238726750253757,2.6693934477259726,3.424624353364591,3.812661247388035,0.14467561771785997,0.023306955228426105,0.15217674590683594,0.023686924807656957,0.08710960834645322,0.012777833198424349,0.0017667844522968198,0.0,0.0,0.0023783636857841804,0.0,0.0,593,1,0,629,0,0,0.2965,0.0005,0.0,0.3145,0.0,0.0,3.651690487494096,4.068259955446345,3.6233693285326485,4.001183526327126,0.1635287509516265,0.08507607438994248,0.49058625285487956,0.5104564463396549,0.3333333333333333,0.16666666666666666,0.1635287509516265,positive,1047,1092,1216,1040,541,657,567,54,54,43,54,32,26,26,64,63,39,3.454693743206941,31.6485946008242,0.125,64,62,38,3.235405522939745,25.41667673472714,0.203125,64,63,39,3.454693743206941,31.6485946008242,0.125,108315,Ġveil, veil,0.07755322754383087,0.003685176372528076,4186,mente,mente,-0.08870358765125275,0.009439036250114441,0.08870358765125275,4.800658760870315,-5.575137469306496,0.0006297588562548634,0.01602352354526246,465
L00_SV60,0,59,60,141.6624755859375,0.1962752342224121,441490,2000,-0.018899853053634393,1.4348408301377928,1.7691866835005639,1.7690857290222752,0.5300165349158531,6.28125,-6.09375,0.008391339147630133,0.010380811900759322,0.00010419262044440418,0.008903938934064192,0.7485,4.6960703125,172.44079894487277,203.2631040691014,250.6130638970485,93.60314727888752,29432,0.123046875,1.302734375,1.931433984375,-0.2781282533699888,2.636330942960538,-0.36366905703946184,0.37931504869302307,3.188409842023545,3.218746757742133,1.7079683549564757,2.226834781718805,2.834297946130119,2.2803248315138265,2.636277975945253,2.9436920552269394,2.2823472925617323,2.6686373527117464,2.962633616417186,0.11587889129405794,0.01838247512889922,0.1179044804673375,0.015418256064614257,0.072440590042881,0.009643643120404452,6.79532481652623e-05,0.0,0.0,3.397662408263115e-05,0.0,0.0,3,0,0,25,0,0,0.0015,0.0,0.0,0.0125,0.0,0.0,2.4603238647774455,2.735702161060303,2.830434236544213,3.0245904971431727,0.05031978064192541,0.054557891544165,0.30191868385155246,0.32734734926499004,0.16666666666666666,0.16666666666666666,0.054557891544165,negative,1048,1018,1056,1451,1425,1358,1411,40,40,47,52,17,51,57,64,56,38,3.4155998038680204,30.435199104051367,0.125,64,59,7,1.0870279435547003,2.965447485190752,0.625,64,59,7,1.0870279435547003,2.965447485190752,0.625,17941,bytes,bytes,0.08769862353801727,0.00018453598022460938,42733,ikki,ikki,-0.07967829704284668,0.001855120062828064,0.08769862353801727,4.821472798930644,-4.279023622701299,-0.0009782169727001327,0.018392064874945487,557
L13_SV22,13,21,22,35.132568359375,0.2365420013666153,441490,2000,-1.51807164633708,15.647153199428356,19.488574164717495,19.42935875036234,0.45151192552492697,88.0,-85.5,0.008367084404528944,0.010416751794232596,0.0,0.00016534915853133706,0.035,56.362375,1876.1886510913328,549.7246794085299,682.6032744759258,12.798709993187865,29432,-2.34375,13.21875,19.598118749999998,0.20150404546594639,2.947630757847219,-0.05236924215278105,0.3392555181268168,4.609817460158006,4.2430730755726245,2.4539982951169743,3.3086721652811706,3.8545995645627245,2.108812102181985,2.788851863651454,3.456535847350113,2.559237988084954,3.3555739884472287,3.8545995645627245,0.14268508426224827,0.022540553108529274,0.13747279499070644,0.022427611210616084,0.08527812344150208,0.013052642908404175,0.002276433813536287,0.0,0.0,0.00047567273715683607,0.0,0.0,660,0,0,160,0,0,0.33,0.0,0.0,0.08,0.0,0.0,3.6403366522105602,4.023026444821395,3.107760024160483,3.4524359640386404,0.08279131331926742,0.06960904978611587,0.49674787991560454,0.4176542987166953,0.16666666666666666,0.16666666666666666,0.08279131331926742,positive,1049,1300,1387,907,905,989,877,64,64,63,64,63,39,35,64,61,24,2.656388489676799,14.244751024175919,0.25,64,56,47,3.7135423504631406,40.998781652214596,0.078125,64,61,24,2.656388489676799,14.244751024175919,0.25,102627,Triple,Triple,0.07840019464492798,0.0020860806107521057,163430,kob,kob,-0.07263170927762985,0.0006439238786697388,0.07840019464492798,5.011915388250879,-4.486951271552912,-0.0012892199448681122,0.015899992002380372,1405
L17_SV39,17,38,39,25.020854949951172,0.17697277665138245,441490,2000,-42.566068523149234,44.022419909886125,51.272694800238895,28.58354496141107,0.06418491925071916,81.5,-186.0,0.008353074093270445,0.009681432904001136,0.0004507463362703572,0.01887698475616662,0.9435,125.64725,5287.376427976851,1101.4785831111033,715.184732434874,0.6715101007241355,29432,-42.25,19.125,28.354725,-0.16763411525001082,3.1021317912232287,0.10213179122322869,0.3223589670913631,4.364351973083851,5.0697017869155845,2.243894095252202,2.905767909933878,3.529759149489173,2.4951749664297576,3.306327252336251,3.976409575476398,2.636244929196104,3.3768622337194243,3.976409575476398,0.13969675805199155,0.02174304636185047,0.1536011653157652,0.025095252930327345,0.0874345660498788,0.01365839356987985,0.000679532481652623,0.0,0.0,0.00265017667844523,0.0,0.0,191,0,0,868,1,0,0.0955,0.0,0.0,0.434,0.0005,0.0,3.156881260530652,3.5179321964857713,3.8000721220184643,4.258902175916007,0.07141178172322833,0.17459040429999395,0.42847069033937,0.5237712128999819,0.16666666666666666,0.3333333333333333,0.17459040429999395,negative,1050,818,858,348,412,622,512,27,27,23,31,33,34,26,64,54,36,3.327421632770229,27.86639918550582,0.109375,64,62,54,3.9042622355495498,49.61346335711309,0.0625,64,62,54,3.9042622355495498,49.61346335711309,0.0625,31803,èĲ½,落,0.09105000644922256,0.003827393054962158,11469,Ġestr, estr,-0.08575710654258728,0.006373405456542969,0.09105000644922256,5.763094939715861,-5.717888728167373,0.0022983621942720424,0.015399996908488594,284
L16_SV17,16,16,17,38.709049224853516,0.26759931445121765,441490,2000,-33.80265661707637,35.632483508217554,41.7285635400976,24.467395054398125,0.07759632154748691,106.5,-140.0,0.008321938210347627,0.00970427107324344,5.436136718838479e-05,0.009859792973793292,0.769,100.28475,4270.875145423735,1379.2995581233745,947.1095995646344,0.7238305359122869,29432,-33.5,16.375,24.277575,-0.007941776805897393,3.202276222501938,0.2022762225019381,0.31227787065123946,5.766638554303714,4.386764328809612,2.3941847569207386,3.4040570361743248,4.079009126735261,2.389035972497253,3.183369838214886,3.691217100554696,2.656772762518497,3.4761400181031212,4.10077612776398,0.16318659684267875,0.029240459038398125,0.14352805893817486,0.022393826614013262,0.09137296812530349,0.014622521701928156,0.0021745039412883935,0.0,0.0,0.0016648545800489263,0.0,0.0,439,3,0,567,0,0,0.2195,0.0015,0.0,0.2835,0.0,0.0,3.728234801045821,4.325184867104725,3.58355395874588,3.9336712995428913,0.38805891250854346,0.07939625216349949,0.5820883687628152,0.47637751298099695,0.6666666666666666,0.16666666666666666,0.38805891250854346,positive,1051,1079,1030,256,611,385,269,22,23,23,27,51,13,10,64,44,54,3.9124379877958706,50.020753424240965,0.0625,64,63,37,3.330317758397638,27.947220756550955,0.140625,64,44,54,3.9124379877958706,50.020753424240965,0.0625,98769,ĠSolic, Solic,0.07608173787593842,0.00012597441673278809,177083,Ġdisclaim, disclaim,-0.09068125486373901,0.01538383960723877,0.09068125486373901,4.415649436902178,-5.788017501478245,0.003914847341979205,0.016343437486420632,314
L19_SV03,19,2,3,65.43623352050781,0.49874812364578247,441490,2000,86.0564930025666,86.13689660121123,93.68644025852711,37.03281113301793,0.9952909465673062,235.0,-63.25,0.008307566699181038,0.008923845153290363,0.0014972026546467643,0.17846836847946726,1.0,188.6345,10264.860794412105,5636.474080728694,2423.287677221023,0.43033140023394884,29432,83.5,23.75,35.211749999999995,0.2964095984273429,3.0490710240360226,0.04907102403602259,0.3279687459284929,4.302541055187545,4.167642903292226,2.7405624542943765,3.393753505576974,3.679365552691917,2.1927073349095108,2.8972502076721516,3.292102778191904,2.7742869922682063,3.409912884193473,3.679365552691917,0.13562534923894226,0.018832015977094378,0.13551877848982005,0.02119684548623905,0.0832002198985738,0.011328912463376355,0.004247078010328894,0.0,0.0,0.0005096493612394672,0.0,0.0,992,0,0,132,0,0,0.496,0.0,0.0,0.066,0.0,0.0,3.649350003904947,3.9617457240835807,3.05295817447301,3.40092440733562,0.07762068161775593,0.07030243528701685,0.4657240897065356,0.42181461172210116,0.16666666666666666,0.16666666666666666,0.07762068161775593,positive,1052,622,178,38,193,775,1053,10,10,15,11,18,46,50,64,57,62,4.107385632328355,60.78758854304281,0.046875,64,56,21,2.0818844792332274,8.019567391653654,0.5,64,57,62,4.107385632328355,60.78758854304281,0.046875,187988,Ġephemeral, ephemeral,0.08641927689313889,0.006983280181884766,153494,Ġsignif, signif,-0.07741286605596542,0.0001807883381843567,0.08641927689313889,5.8061676299087654,-4.546057033978371,-0.005467917986623029,0.015825790906626953,686
L00_SV27,0,26,27,188.97694396972656,0.26183006167411804,441490,2000,-0.639684132607937,1.4547945689932535,1.8766602972061721,1.764272677790933,0.4233187614668509,6.0625,-7.6875,0.008304331647669052,0.010577499457271435,0.00012457813314004846,0.04195338512763596,0.991,5.339453125,172.44079894487277,274.9226317521006,333.4068589782166,2.758037268480285,29432,-0.3701171875,1.1923828125,1.7678267578125,-0.34721449608916344,2.754595432555745,-0.24540456744425487,0.36302971688012586,3.6387146868733273,4.13919677375768,1.9417158227356528,2.4593800231193956,2.7225244449040265,2.5659374101300445,3.1593390233616776,3.539182168077345,2.583614481631479,3.1593390233616776,3.539182168077345,0.14398085921319623,0.02045046667727413,0.11473177711350042,0.01623185729238876,0.07809713161654883,0.011011034421448867,0.0,0.0,0.0,0.0019366675727099756,0.0,0.0,8,0,0,630,0,0,0.004,0.0,0.0,0.315,0.0,0.0,2.561297178860918,2.8434232400238066,3.5204992712074867,3.7326241292246958,0.05861732589606573,0.06708556616542966,0.35170395537639443,0.402513396992578,0.16666666666666666,0.16666666666666666,0.06708556616542966,negative,1053,988,601,1385,1426,1263,1307,39,41,43,30,18,43,46,64,42,24,2.932246717086347,18.76975348559724,0.125,64,61,21,2.4981477831429872,12.159950224418266,0.296875,64,61,21,2.4981477831429872,12.159950224418266,0.296875,12513,ä¹Ł,也,0.0785735547542572,0.0014929622411727905,75642,]',]',-0.08478186279535294,0.0001698136329650879,0.08478186279535294,4.267671669325198,-4.5739541632649106,-0.00027475897301955767,0.01847572161982747,870
L14_SV28,14,27,28,32.82675552368164,0.2208814173936844,441490,2000,12.692768522226844,21.20817492072743,26.782527573901408,23.58383790836336,0.6954789462954993,172.0,-78.5,0.008301990514079798,0.010429105622058853,7.248182291784639e-05,0.003791705361389839,0.496,80.68475,2553.0397892647625,696.1955732261956,774.1808813279794,1.8580531006346523,29432,12.0,16.0,23.7216,0.2133247450257197,3.0713947612601964,0.0713947612601964,0.3255849793758517,6.7449075947659525,3.8150883582894917,2.487184675569945,3.4567651423175505,4.196888068258447,2.136133313098597,2.7777321091325997,3.058684911641693,2.592573856738163,3.4687584311344835,4.196888068258447,0.1551689653040467,0.02770851584027655,0.13250272477963015,0.01972437440201528,0.0888870927347057,0.01537248012711984,0.002786083174775754,3.397662408263115e-05,0.0,0.00016988312041315575,0.0,0.0,740,12,0,121,0,0,0.37,0.006,0.0,0.0605,0.0,0.0,3.857244030756779,4.553444961554026,3.0352084176446783,3.351586739511669,0.5754088086698661,0.06501906613675029,0.5754088086698661,0.39011439682050175,1.0,0.16666666666666666,0.5754088086698661,positive,1054,1059,1202,703,674,707,177,55,55,38,51,51,28,5,64,47,54,3.8868291456031274,48.75604284725663,0.078125,64,58,39,3.443901631979042,31.308875886001033,0.109375,64,47,54,3.8868291456031274,48.75604284725663,0.078125,6839,æĴ,�,0.08147768676280975,0.0028763413429260254,25086,Ġåĩ, �,-0.07239851355552673,0.00044436007738113403,0.08147768676280975,5.116534548528145,-4.695562491905359,0.00123868261510695,0.015682294996089658,1208
L15_SV43,15,42,43,24.58709716796875,0.16650493443012238,441490,2000,-7.531715476049832,24.539545120266563,30.60227306959301,29.66095714931953,0.39746540125484153,135.0,-144.0,0.00829133871232195,0.010385285674145857,0.00023783098144918344,0.007155314956171148,0.7555,89.42875,2986.558482142857,603.3561803297474,729.2768355252766,3.938140951239426,29432,-7.796875,20.046875,29.721496875,0.013233421337091386,2.943460567368846,-0.05653943263115391,0.33973616330586626,4.804498091080751,4.582646882585721,2.3063062835727384,3.0717455242570115,3.5561861316918315,2.3115634212148004,3.034945560762575,3.5444168725098564,2.5418681070382445,3.212746161527228,3.9165369467953224,0.1393145356200919,0.022229640042245515,0.143489249024471,0.022654788862228062,0.08278783434215675,0.012438011491799034,0.001325088339222615,0.0,0.0,0.0012231584669747215,0.0,0.0,331,0,0,426,0,0,0.1655,0.0,0.0,0.213,0.0,0.0,3.3240881310760027,3.6607131685725367,3.4555165721275607,3.8257872905332935,0.07633086763717599,0.07613417823093262,0.45798520582305596,0.45680506938559573,0.16666666666666666,0.16666666666666666,0.07633086763717599,positive,1055,911,1103,828,372,996,1085,47,45,27,43,23,40,45,64,48,50,3.800185748033133,44.70948842159447,0.078125,64,63,56,3.9692447837270435,52.94453116587451,0.046875,64,48,50,3.800185748033133,44.70948842159447,0.078125,56062,Stone,Stone,0.07956718653440475,0.0002484321594238281,72449,ĠtÃŃp, típ,-0.08422712236642838,0.004741452634334564,0.08422712236642838,4.899985733499536,-5.415808253634415,0.0017651503708769438,0.01587801279330708,923
L00_SV58,0,57,58,144.08717346191406,0.19963468611240387,441490,2000,-0.30664185277926786,1.422041720095873,1.7478493340054797,1.7207405581631114,0.46177716369566696,6.875,-8.5625,0.008286958111285915,0.010155372667573416,0.0010668418310720515,0.01500147228702802,0.913,5.0568359375,172.44079894487277,204.8979719935327,247.93664328699907,5.611564574637998,29432,-0.19140625,1.26171875,1.87062421875,-0.06874241736913987,2.6929186746682565,-0.3070813253317435,0.37134429992513274,3.77756589440607,4.475026927425212,1.8731213970603897,2.9852000439358606,3.378531314120983,2.069412825514879,2.837872885847346,3.359550350630757,2.249290949419859,3.183291506553413,3.429361188339936,0.15412331161226353,0.028910587538097658,0.12183753872752531,0.021209026782459204,0.08449705095785684,0.013385710845535654,0.0009513454743136721,0.0,0.0,0.0007474857298178853,0.0,0.0,281,0,0,301,0,0,0.1405,0.0,0.0,0.1505,0.0,0.0,3.2763962898414176,3.3933358642398366,3.3223368369265107,3.689861213607256,0.08459615959044299,0.06888141475266027,0.507576957542658,0.41328848851596167,0.16666666666666666,0.16666666666666666,0.08459615959044299,positive,1056,677,918,1449,1429,1320,825,43,42,27,42,21,48,25,64,61,5,0.9347361524442479,2.5465414703492177,0.71875,64,55,11,1.765248376418736,5.843023447108771,0.296875,64,61,5,0.9347361524442479,2.5465414703492177,0.71875,28151,Ġï¿½, �,0.08230391144752502,0.0032440349459648132,40958,Ġmembuat, membuat,-0.08086707442998886,0.0013397708535194397,0.08230391144752502,4.517549479889587,-4.117920042447811,-0.003057168280368128,0.01889543880103322,1121
L00_SV61,0,60,61,141.17958068847656,0.19560617208480835,441490,2000,-0.8216751868933977,1.4227169228598076,1.767003719763063,1.5643375699957476,0.29513692269360575,4.59375,-7.84375,0.00828665943880897,0.01026697685584374,0.0024847674919024213,0.0346032752723731,0.961,5.343,172.44079894487277,200.8585786077473,220.85252218723,1.9038393697980776,29432,-0.82421875,1.06640625,1.58105390625,-0.16327650969442786,3.0956537686206596,0.09565376862065955,0.3230335414562764,3.4268083640807236,4.439779834356929,2.053120223901284,2.487956757483265,2.9673847893191923,2.5559493790978762,3.530576173230969,4.07211170950542,2.60160721512401,3.530576173230969,4.07211170950542,0.10768260774579208,0.015747645208464306,0.17812915149605296,0.02973904850062749,0.09211498831362055,0.0152373606618002,0.00010192987224789345,0.0,0.0,0.003431639032345746,0.0,0.0,26,0,0,767,0,0,0.013,0.0,0.0,0.3835,0.0,0.0,2.7251403212552545,3.031502424460741,3.9456474098319507,4.202793923554749,0.0520354588063971,0.10147472199331642,0.3122127528383826,0.6088483319598985,0.16666666666666666,0.16666666666666666,0.10147472199331642,negative,1057,507,666,1455,1443,643,627,42,43,20,31,35,20,16,64,61,28,2.9749418063691393,19.588483291461376,0.140625,64,57,7,1.4125030615622647,4.106220674546236,0.484375,64,57,7,1.4125030615622647,4.106220674546236,0.484375,37126,actors,actors,0.07676766812801361,0.0024373531341552734,40293,ÐµÐ·Ð¸Ð´ÐµÐ½ÑĤ,езидент,-0.09320762008428574,0.003197416663169861,0.09320762008428574,4.079473420232141,-4.167871256414555,-0.007309049596885383,0.02060969862137615,191
L15_SV17,15,16,17,39.0686149597168,0.26457443833351135,441490,2000,-20.084012692083025,24.765212884331945,30.677702530983602,23.189520623845713,0.18676753720356068,115.5,-127.0,0.008256280932203095,0.010168081339065186,4.983125325601939e-05,0.005365919952886815,0.611,86.72675,2986.558482142857,967.5425665733821,905.9824523534398,1.1546258698086616,29432,-19.625,15.125,22.424325,-0.09686982520445242,3.2586577862321704,0.2586577862321704,0.30687481337408307,6.0258224049107385,4.788326961904093,2.4102174758883343,3.3086391675111515,3.9800930462787822,2.6031998733518176,3.450494050545557,4.007924430278281,2.781577594866289,3.5906208994027637,4.411177371002235,0.15986615334376897,0.02723345711474036,0.15568116476054183,0.02400134253889131,0.0933907761539787,0.014107778307747579,0.0021745039412883935,0.0,0.0,0.0037714052731720577,0.0,0.0,538,2,0,963,0,0,0.269,0.001,0.0,0.4815,0.0,0.0,3.6634324556034565,4.2868625922965355,3.8741411391424267,4.2977882277392965,0.27300512430206436,0.0890938651046896,0.5460102486041287,0.5345631906281376,0.5,0.16666666666666666,0.27300512430206436,positive,1058,1087,1153,431,701,268,365,45,46,36,45,52,8,13,64,45,52,3.858074129418088,47.37402721247184,0.046875,64,64,42,3.4706217779065094,32.156730574637294,0.140625,64,45,52,3.858074129418088,47.37402721247184,0.046875,7086,ĠÃ¥, å,0.07815825939178467,0.0011923238635063171,177083,Ġdisclaim, disclaim,-0.08069998770952225,0.0017484650015830994,0.08069998770952225,4.49737847757671,-5.086035208077669,0.003608032830194212,0.01657637375490795,1273
L15_SV58,15,57,58,19.47577476501465,0.13189083337783813,441490,2000,6.176224160157135,24.575498977505948,30.599888937754322,29.97010941131831,0.5762010464563184,140.0,-135.0,0.008235125238634743,0.010206707891256484,1.1325284830913498e-05,0.004752089515051304,0.5745,87.557375,2986.558482142857,478.62688282375365,583.6911005776811,4.852497032839391,29432,5.5,20.625,30.578625,0.03577968530290753,2.8683924185218537,-0.13160758147814633,0.34862733339510155,4.398497316344342,4.594712810010261,2.2728294682968904,3.0179414542020693,3.637429740545834,2.166546075894518,2.877827240433473,3.583723924800392,2.4526936708239826,3.1487517833126817,3.761727350395899,0.14003427550599368,0.02285750043710505,0.13651881140960184,0.022135951764355,0.08194856083508446,0.012773069303543954,0.0011552052188094591,0.0,0.0,0.0005776026094047296,0.0,0.0,340,0,0,242,0,0,0.17,0.0,0.0,0.121,0.0,0.0,3.3683659745982695,3.7607969619301067,3.3037783745999034,3.858904708763066,0.0760455715801841,0.0713612696997933,0.45627342948110466,0.4281676181987598,0.16666666666666666,0.16666666666666666,0.0760455715801841,positive,1059,1184,1168,1043,361,1113,1091,46,47,46,46,21,50,46,64,58,45,3.6322082977930035,37.7961897693781,0.09375,64,58,50,3.817618837979556,45.49574649585948,0.0625,64,58,45,3.6322082977930035,37.7961897693781,0.09375,5091,ĠØ·, ط,0.07363298535346985,0.0005456879734992981,99808,IPA,IPA,-0.08721515536308289,0.004276677966117859,0.08721515536308289,4.82460942742035,-5.289612478517628,-0.00309357486057042,0.01590316508896449,593
L15_SV14,15,13,14,41.78886413574219,0.2829960882663727,441490,2000,-12.943581058879182,24.164234622762724,29.612113250889276,26.63345566305124,0.3195225259915287,90.5,-119.5,0.008117616123344601,0.009918995937928254,0.0,0.0020453464404629777,0.304,79.882125,2986.558482142857,1009.7959175948288,1112.9818601685615,2.0576574243168095,29432,-13.5625,18.9375,28.0767375,0.011158456962499886,2.6131728227616295,-0.38682717723837046,0.382676565166168,3.7063601139555478,3.773141377270062,2.067993120639462,2.518268014579681,2.941614922317801,2.099157710186235,2.7046411642378323,3.16867121758715,2.263884826362037,2.7503907816924866,3.1895194375770752,0.1108863965212754,0.015637780845165424,0.13128210491722753,0.020098327913932693,0.06900177956416093,0.009947148946389565,3.397662408263115e-05,0.0,0.0,0.00023783636857841803,0.0,0.0,25,0,0,93,0,0,0.0125,0.0,0.0,0.0465,0.0,0.0,2.815943269762023,3.0296433123684685,2.9717662174958894,3.2923162814055584,0.05248536964675965,0.0639055191232372,0.3149122178805579,0.38343311473942326,0.16666666666666666,0.16666666666666666,0.0639055191232372,negative,1060,1311,1253,404,511,1369,1360,49,48,60,53,36,62,61,64,63,42,3.557688645269576,35.082016377964926,0.125,64,58,50,3.8094430857332346,45.12530094324706,0.0625,64,58,50,3.8094430857332346,45.12530094324706,0.0625,193027,Ġironically, ironically,0.08160501718521118,0.0019091814756393433,24881,ĠKrist, Krist,-0.08930269628763199,0.0019522309303283691,0.08930269628763199,5.137973684292682,-5.726389182780539,0.0007793539585685299,0.01573103876996005,414
L18_SV33,18,32,33,27.036481857299805,0.20106782019138336,441490,2000,62.100048236423106,63.13123509796017,70.11979897742432,32.56332626849292,0.9645880993906997,221.0,-94.0,0.008116177078492158,0.009017508149368986,0.002387370042356565,0.07941516229133162,0.9995,147.0715,7866.448961896079,1706.8464923549288,880.397779871443,0.5243687757619688,29432,63.25,21.5,31.875899999999998,-0.15760768211259735,3.1942174034731257,0.19421740347312566,0.31306572899912305,4.94887987476432,4.933194043148586,2.2822885000894093,3.003836754413209,3.5720967878553758,2.5947894804538802,3.3500073723408517,4.012192596914878,2.721491785329983,3.46318849036419,4.04177921250849,0.14398105607073813,0.022649831752441764,0.15389504671467394,0.023942609263879488,0.08860825378904774,0.013360988763806316,0.0010532753465615657,0.0,0.0,0.003397662408263115,0.0,0.0,407,0,0,885,0,0,0.2035,0.0,0.0,0.4425,0.0,0.0,3.411668376422313,3.756756671968478,3.780677565182473,4.227488478756679,0.07534554293472197,0.08639333743325102,0.45207325760833184,0.5183600245995061,0.16666666666666666,0.16666666666666666,0.08639333743325102,negative,1061,516,370,177,280,405,776,14,13,14,16,26,21,38,64,56,56,3.9692447837270435,52.94453116587451,0.046875,64,59,53,3.8598589513107724,47.45865691539226,0.078125,64,59,53,3.8598589513107724,47.45865691539226,0.078125,7062,ĠSoc, Soc,0.07670874148607254,0.006223231554031372,10680,Ġìľ, �,-0.08242131769657135,0.003464341163635254,0.08242131769657135,5.109583500105057,-5.076076017878292,-0.003118030981122699,0.015622950963724137,1111
