metric,layer,sv_rank,n_events,n_rollouts,event_weighted_mean,rollout_weighted_mean,rollout_sd,rollout_se,standardized_rollout_effect,rollout_consistency,event_consistency,bootstrap_ci_low,bootstrap_ci_high,permutation_p_two_sided,permutation_p_directional,correct_n_events,correct_n_rollouts,correct_rollout_weighted_mean,correct_rollout_consistency,incorrect_n_events,incorrect_n_rollouts,incorrect_rollout_weighted_mean,incorrect_rollout_consistency,ambiguous_n_events,ambiguous_rollout_weighted_mean,status_preservation_ratio,rank_score,permutation_p_holm
trough_response,16,17,33,18,-2.1200806588837593,-2.0168269386997926,8.270790320151676,1.9494439737171023,-0.24384936150367872,0.6111111111111112,0.6060606060606061,-5.6840285173168885,1.7363098820050555,0.3193680631936806,0.16368363163683633,14,11,-1.304427753795277,0.5454545454545454,15,12,-5.321835041046143,0.8333333333333334,4,1.5820670127868652,0.6467722781589853,0.14439470207268043,1.0
trough_response,16,18,33,18,-0.8574611490423029,-0.09147707621256511,15.538478881846677,3.66245459555925,-0.005887131997163256,0.6111111111111112,0.5151515151515151,-6.959016986025705,7.073833960956996,0.9824017598240176,0.49575042495750427,14,11,-4.982690117575905,0.7272727272727273,15,12,2.3840928872426352,0.6666666666666666,4,10.105076313018799,0.0,0.0011856029716509336,1.0
trough_response,16,19,33,18,1.6022613987778171,0.5743945351353399,14.517371666897976,3.421777316889671,0.0395660143113271,0.4444444444444444,0.45454545454545453,-6.102088775899675,6.826591839834496,0.8698130186981302,0.43995600439956006,14,11,5.065652240406383,0.5454545454545454,15,12,2.3118812243143716,0.6666666666666666,4,-12.197117328643799,1.0,0.028575454780402906,1.0
trough_response,16,20,33,18,2.174866705229788,2.856821104332253,12.930062052574653,3.0476448528461293,0.22094411401246125,0.8333333333333334,0.5151515151515151,-3.083501744049567,8.28184410598543,0.36036396360363965,0.17838216178382163,14,11,-3.335141962224787,0.5454545454545454,15,12,5.5286985238393145,0.6666666666666666,4,9.187218189239502,0.0,0.05063302612785571,1.0
trough_response,16,21,33,18,-0.1271904454086766,-1.9339255933408381,14.998987076784905,3.535295157641333,-0.12893707978014893,0.5555555555555556,0.5151515151515151,-8.770826921198102,4.535877419842611,0.5986401359864013,0.2990700929907009,14,11,-4.378664623607289,0.6363636363636364,15,12,4.367535670598348,0.5833333333333334,4,-12.020078182220459,0.0,0.02507109884614007,1.0
trough_response,16,22,33,18,-3.80969001307632,-4.721695246519865,6.5888910840393144,1.5530165220079273,-0.7166145541481973,0.7777777777777778,0.7272727272727273,-7.893182041909959,-1.939500704518071,0.004999500049995001,0.0028997100289971,14,11,-6.231775543906472,0.6363636363636364,15,12,-2.7881038983662925,0.75,4,-0.7713303565979004,0.5904878974180449,0.4413491595916918,1.0
trough_response,16,23,33,18,-5.113834496700402,-5.733067998179683,10.880565292270717,2.5645738337692046,-0.5269090202741867,0.7777777777777778,0.6363636363636364,-10.394704902392846,-0.7780767917633067,0.041495850414958506,0.0193980601939806,14,11,-1.0246320204301314,0.5454545454545454,15,12,-5.551786661148071,0.75,4,-9.636873722076416,0.1787231584825898,0.17987145628517676,1.0
trough_response,16,24,33,18,-0.39102661248409387,-1.978169935720938,15.829105969490994,3.730956057049181,-0.12497041459787185,0.6111111111111112,0.6363636363636364,-9.018689596652983,5.230064774221838,0.5995400459954005,0.2950704929507049,14,11,4.504600438204679,0.5454545454545454,15,12,-1.0068649053573608,0.6666666666666666,4,-4.541924953460693,0.0,0.025167652939849194,1.0
trough_response,16,25,33,18,6.17549399173621,4.6885784113848645,15.169161131229856,3.5754055669346774,0.3090862026465094,0.7777777777777778,0.696969696969697,-2.1863193891666546,11.577078172895641,0.22517748225177484,0.11708829117088292,14,11,8.991473891518332,0.7272727272727273,15,12,2.189854303995768,0.6666666666666666,4,7.152528285980225,0.4670614655133711,0.1649273259956964,1.0
trough_response,16,26,33,18,-2.334176121336041,-1.5804911233760695,11.355676590253033,2.676558640643084,-0.13918070938482513,0.6111111111111112,0.5757575757575758,-6.434589325167515,3.7119049055708766,0.5652434756524347,0.2823717628237176,14,11,-9.309872020374645,0.7272727272727273,15,12,3.0547374486923218,0.5,4,2.2746853828430176,0.0,0.028029448417777283,1.0
trough_response,16,27,33,18,-1.957686337557706,-2.028608445768003,15.778701113932685,3.719075518659178,-0.12856625086691895,0.6111111111111112,0.6060606060606061,-8.615902040622851,5.5488032151151465,0.6121387861213878,0.3040695930406959,14,11,-1.1606319600885564,0.6363636363636364,15,12,-4.637075265248616,0.5833333333333334,4,-0.399106502532959,0.5721320753198171,0.07033242694846518,1.0
trough_response,16,28,33,18,-0.1326106678355824,0.6846461296081543,12.529616825794516,2.953259007729456,0.054642224030242055,0.3888888888888889,0.45454545454545453,-4.430267965793609,6.9478961692916,0.8522147785221478,0.42545745425457454,14,11,-4.529005917635831,0.7272727272727273,15,12,4.161627213160197,0.5,4,-0.9696793556213379,0.0,0.009486497227472579,1.0
trough_response,16,29,33,18,-3.157227140484434,-5.688668074431242,15.226121097634104,3.5888311597682114,-0.37361242813937495,0.6666666666666666,0.5454545454545454,-12.427955628765954,1.2231611238585558,0.13138686131386862,0.0685931406859314,14,11,-7.508767301386053,0.7272727272727273,15,12,1.228681246439616,0.5833333333333334,4,-7.856383323669434,0.0,0.07783592252903644,1.0
trough_response,16,30,33,18,2.2897699240482217,2.6176786952548556,10.238842418222909,2.4133183018086295,0.2556615863719084,0.7222222222222222,0.6060606060606061,-2.036434657043881,7.120312485429972,0.3027697230276972,0.15198480151984803,14,11,2.374355056069114,0.6363636363636364,15,12,-0.5188090006510416,0.5,4,9.1930832862854,0.0,0.05503825817728584,1.0
trough_response,16,31,33,18,2.728876980868253,2.312959008746677,17.09571784396542,4.0294993389066045,0.13529464102398736,0.6666666666666666,0.5757575757575758,-5.959990411996841,9.521553185251024,0.5709429057094291,0.28887111288871115,14,11,0.9200403907082297,0.5454545454545454,15,12,0.22721711794535318,0.5,4,13.4583158493042,0.09823655200377948,0.03649318294590504,1.0
trough_response,16,32,33,18,-15.840920939589992,-15.594585215603864,13.515712524734306,3.1856839929358607,-1.1538115498583694,0.8888888888888888,0.9393939393939394,-21.928182766172622,-9.748082839118114,9.999000099990002e-05,9.999000099990002e-05,14,11,-17.85540381344882,1.0,15,12,-14.308781464894613,0.8333333333333334,4,-7.781445026397705,0.9175480634507238,1.0223243272046272,0.07359264073592642
trough_response,17,1,33,18,11.208489533626672,10.34607689027433,23.83858108121225,5.618807445463508,0.43400556664961565,0.6111111111111112,0.6060606060606061,-0.43838855734577814,20.960722021482606,0.0857914208579142,0.042695730426957304,14,11,-5.011514793742787,0.5454545454545454,15,12,24.997863292694092,0.8333333333333334,4,0.812126636505127,0.0,0.08740389883915871,1.0
trough_response,17,2,33,18,5.412928378943241,3.524350192811754,13.960079766640897,3.290422356298965,0.2524591729936648,0.5555555555555556,0.6363636363636364,-2.688034414582782,9.803237322966256,0.2893710628937106,0.1466853314668533,14,11,6.838667696172541,0.7272727272727273,15,12,8.124756971995035,0.75,4,-15.661491870880127,1.0,0.1963571345506282,1.0
trough_response,17,3,33,18,3.497381730513139,2.026725945649323,11.374113970296074,2.680904372795,0.17818758902383025,0.5555555555555556,0.5757575757575758,-3.052624730269114,7.055342089909093,0.45935406459354067,0.22497750224977503,14,11,-1.7712832364169033,0.5454545454545454,15,12,6.728223999341329,0.6666666666666666,4,5.907561779022217,0.0,0.03464758675463366,1.0
trough_response,17,4,33,18,-0.46143283266009705,-0.07876632831714758,14.667397234479287,3.457138682285706,-0.0053701639805587426,0.5,0.5151515151515151,-6.45955762995614,6.657268411362611,0.9814018598140186,0.48085191480851913,14,11,-6.749524506655606,0.7272727272727273,15,12,2.595787763595581,0.6666666666666666,4,0.17505598068237305,0.0,0.0010069057463547642,1.0
trough_response,17,5,33,18,2.110823544588956,0.5444059945918897,13.552122076384874,3.1942658065598866,0.04017127292120098,0.5555555555555556,0.6060606060606061,-6.168946883634285,5.930533192444731,0.8914108589141085,0.45585441455854414,14,11,0.5814093242992054,0.45454545454545453,15,12,4.167968471844991,0.75,4,-7.097679615020752,1.0,0.031244323383156317,1.0
trough_response,17,6,33,18,1.5763121518221768,2.6426394162354647,10.347691022302723,2.438974163831138,0.2553844534534029,0.6111111111111112,0.5151515151515151,-2.1947832092090884,7.132277727789348,0.29257074292570745,0.1466853314668533,14,11,4.229172966696999,0.6363636363636364,15,12,2.607416311899821,0.5833333333333334,4,-2.9940085411071777,0.9866712408362468,0.20366980739955023,1.0
trough_response,17,7,33,18,7.9992327834620625,7.826597575788146,10.664805054892813,2.5137186581157596,0.7338716024816083,0.7777777777777778,0.7878787878787878,3.195086935935197,12.677066202075391,0.007099290070992901,0.0034996500349965005,14,11,6.415472637523305,0.5454545454545454,15,12,13.37047020594279,0.9166666666666666,4,3.5001063346862793,0.8197013549501758,0.5641196096050003,1.0
trough_response,17,8,33,18,3.284042213902329,0.9860806067784628,12.561276511584817,2.9607212672336414,0.07850162408804837,0.6111111111111112,0.5757575757575758,-4.857075670361518,6.420864695310591,0.7505249475052495,0.3725627437256274,14,11,0.1489025896245783,0.5454545454545454,15,12,4.062456448872884,0.5833333333333334,4,6.481133937835693,0.15100448036499253,0.02297120509363796,1.0
trough_response,17,9,33,18,-0.8547962073123816,-2.3208242698952,13.69790229030622,3.22862653250209,-0.1694291739500587,0.4444444444444444,0.5757575757575758,-8.811019347332142,3.5251140947695117,0.48935106489351066,0.2450754924507549,14,11,-1.3729645989157937,0.45454545454545453,15,12,-1.199038823445638,0.5,4,-13.59568977355957,0.516643521441536,0.07800589137313652,1.0
trough_response,17,10,33,18,-5.2342852968158144,-5.373389632613571,10.441399763185599,2.4610615258760498,-0.5146234944053313,0.7777777777777778,0.7575757575757576,-9.913832962071455,-0.4483246668621354,0.043495650434956505,0.021897810218978103,14,11,-3.4731642549688164,0.6363636363636364,15,12,-5.904301007588704,0.8333333333333334,4,-13.030238628387451,0.6463637466169561,0.3361167564951448,1.0
trough_response,17,11,33,18,-2.203362898393111,-2.683436632156372,17.44814537393192,4.112567304345316,-0.15379494924231382,0.5,0.5454545454545454,-10.549892789787716,5.035474946101504,0.525947405259474,0.26377362263773624,14,11,-1.0921768708662554,0.5454545454545454,15,12,-1.7048356533050537,0.5,4,0.4424934387207031,0.40700676802962077,0.06404656967503031,1.0
trough_response,17,12,33,18,0.803117983268969,0.7791216020230896,11.157992858138464,2.6299641381402585,0.06982632198539279,0.5555555555555556,0.5454545454545454,-4.20463430152999,5.719190758245959,0.7644235576442355,0.38746125387461255,14,11,4.935341141440651,0.7272727272727273,15,12,-5.493061939875285,0.5833333333333334,4,-0.6178841590881348,0.0,0.013577340386048598,1.0
trough_response,17,13,33,18,0.04575564644553445,0.9859641481328895,13.227379836224738,3.1177233265082394,0.0745396412850193,0.6111111111111112,0.5454545454545454,-4.95856559144126,6.767057945330937,0.7516248375162484,0.37206279372062795,14,11,4.120521285317161,0.6363636363636364,15,12,-3.98856520652771,0.5833333333333334,4,1.259711742401123,0.0,0.015011455536566388,1.0
trough_response,17,14,33,18,1.8924657648259944,0.5703865819507175,11.58070711831254,2.7295988447647064,0.049253173931733986,0.4444444444444444,0.5757575757575758,-4.472639060351583,5.969042118059263,0.8354164583541646,0.41515848415158485,14,11,4.267786632884633,0.5454545454545454,15,12,0.0620190699895223,0.4166666666666667,4,1.4313149452209473,0.10873164262984165,0.011793764206381115,1.0
trough_response,17,15,33,18,-5.001449642759381,-5.119906354833533,14.046071937818375,3.310690905421815,-0.3645080544581599,0.6111111111111112,0.5151515151515151,-11.370789654166611,1.1164930754237694,0.14508549145085492,0.07039296070392961,14,11,-4.640310720963911,0.5454545454545454,15,12,-9.782581090927124,0.6666666666666666,4,1.8562507629394531,0.9063272644788022,0.27300253975440186,1.0
trough_response,17,16,33,18,3.301114573623195,2.7666195851785167,13.959615114960334,3.29031283684756,0.19818738284650608,0.5555555555555556,0.5757575757575758,-3.2988315372555346,9.114652181113208,0.4002599740025997,0.1994800519948005,14,11,5.972566344521263,0.6363636363636364,15,12,2.4715287685394287,0.5833333333333334,4,-5.9582648277282715,0.8933388535887028,0.14181472102972909,1.0
trough_response,17,17,33,18,-3.5433375907666758,-2.2214276304951417,12.945116917312143,3.0511933184947044,-0.17160352005197552,0.6666666666666666,0.6060606060606061,-7.765524387690756,3.866751075122092,0.47315268473152683,0.23297670232976703,14,11,-12.262889645316385,0.9090909090909091,15,12,3.879284620285034,0.5833333333333334,4,2.518465042114258,0.0,0.03575073334416156,1.0
trough_response,17,18,33,18,0.18108529755563446,-2.144042244663945,14.568819868204429,3.4339037742308856,-0.14716650106596402,0.5555555555555556,0.48484848484848486,-8.78393573363622,4.278357136249538,0.5402459754024598,0.27647235276472354,14,11,-0.12291847575794566,0.45454545454545453,15,12,-1.81452210744222,0.5833333333333334,4,-6.316203594207764,0.057330249002258714,0.033537345628630796,1.0
trough_response,17,19,33,18,8.13149325052897,7.875234886452002,10.534187099362384,2.4829317107489968,0.7475882868008559,0.9444444444444444,0.7878787878787878,2.7789558423890006,12.357285671984707,0.0057994200579942,0.0031996800319968005,14,11,6.043816393071955,0.8181818181818182,15,12,10.089855988820394,0.9166666666666666,4,2.5272297859191895,0.7674458578333085,0.6000528549679283,1.0
trough_response,17,20,33,18,-0.37821509621360083,0.10829393068949382,11.786898395232752,2.778198594808638,0.00918765285474028,0.5,0.5151515151515151,-5.250474970870547,5.176040707031884,0.9675032496750325,0.48485151484851513,14,11,-8.22434156591242,0.6363636363636364,15,12,3.036135117212931,0.6666666666666666,4,10.562994480133057,0.0,0.0017226849102638024,1.0
trough_response,17,21,33,18,-1.8045908610026042,-2.5155696957199662,5.264275631051068,1.2408016655837675,-0.47785675979464365,0.6666666666666666,0.5454545454545454,-4.8754523756327455,-0.15136600688651838,0.058894110588941104,0.029397060293970604,14,11,-3.594644373113459,0.7272727272727273,15,12,-1.6128428777058919,0.5,4,-0.5434169769287109,0.6411441831446811,0.29103791782307215,1.0
trough_response,17,22,33,18,-2.526111429387873,-2.3362425874780723,15.398374394332885,3.6294316511606937,-0.1517200795129314,0.4444444444444444,0.5454545454545454,-9.545514480272928,4.3638005216916325,0.537046295370463,0.268973102689731,14,11,-3.6618823138150303,0.36363636363636365,15,12,-3.8509085178375244,0.5833333333333334,4,3.41819429397583,1.0,0.10957561298156157,1.0
trough_response,17,23,33,18,-1.272224541866418,0.687134204087434,9.07606962539182,2.1392501262119348,0.07570834429972433,0.5,0.48484848484848486,-3.3330722056053306,4.758103132247925,0.7471252874712528,0.3735626437356264,14,11,-0.9841733412309126,0.5454545454545454,15,12,-2.9048906167348227,0.5,4,2.1756224632263184,0.0,0.01419531455619831,1.0
trough_response,17,24,33,18,7.405774029818448,6.0607585288860175,13.47982256057535,3.1772246472580807,0.4496170852138673,0.6111111111111112,0.6363636363636364,-0.27765942745738553,11.961157050839176,0.07379262073792621,0.036996300369963,14,11,8.606537905606357,0.5454545454545454,15,12,5.79331390062968,0.5833333333333334,4,4.482900619506836,0.955872746458768,0.3502046524009898,1.0
trough_response,17,25,33,18,1.431518843679717,1.9066580269071791,11.555890099629263,2.7237494173647803,0.16499447558508268,0.3888888888888889,0.45454545454545453,-3.0429212894704603,7.22857318056954,0.49725027497250274,0.25007499250074994,14,11,3.940666675567627,0.5454545454545454,15,12,-0.12100398540496826,0.6666666666666666,4,1.4803833961486816,0.0,0.028644874233521297,1.0
trough_response,17,26,33,18,-0.061196760697798294,0.5488507659346971,19.74925644852283,4.654944386047548,0.02779095847812281,0.4444444444444444,0.48484848484848486,-7.573616597829042,9.897746302021876,0.9153084691530847,0.46125387461253875,14,11,1.167568640275435,0.45454545454545453,15,12,-4.280677874883016,0.4166666666666667,4,2.5344934463500977,0.0,0.0050178119474388405,1.0
trough_response,17,27,33,18,6.82178901903557,7.112727553756148,19.413007177567334,4.575689672826994,0.3663897864301646,0.6666666666666666,0.6363636363636364,-1.5506035319081057,15.821364376721558,0.13688631136886312,0.06829317068293171,14,11,1.4803742495450107,0.6363636363636364,15,12,9.42651096979777,0.6666666666666666,4,13.321936130523682,0.20813031827196057,0.12399171979460043,1.0
trough_response,17,28,33,18,-0.9896765911217892,-1.7191219859653049,12.517137272586789,2.9503175488296685,-0.13734146622569007,0.6111111111111112,0.6060606060606061,-7.16879794465171,4.122137310769822,0.5635436456354365,0.2830716928307169,14,11,-0.7251351963390004,0.5454545454545454,15,12,0.41187723477681476,0.5,4,-3.7953596115112305,0.0,0.027659045281562586,1.0
trough_response,17,29,33,18,-0.18922811565977155,1.1220652703885676,14.34387726550558,3.380884294315516,0.07822607859918956,0.4444444444444444,0.5151515151515151,-5.242880438654511,7.723744996830267,0.7409259074092591,0.3691630836916308,14,11,2.6516651673750444,0.5454545454545454,15,12,1.3682318528493245,0.5,4,-9.00945234298706,1.0,0.056496612321636906,1.0
trough_response,17,30,33,18,-8.313237450339578,-10.064360618591309,13.84926015011854,3.2643019221884813,-0.7267074565355149,0.8333333333333334,0.7575757575757576,-16.47461866007911,-4.140947659810386,0.0035996400359964,0.0017998200179982,14,11,-15.705901926214045,1.0,15,12,-1.6398716767628987,0.5833333333333334,4,-10.863874435424805,0.16293848550435078,0.24794304646222878,1.0
trough_response,17,31,33,18,3.448348247643673,2.552743664494267,19.0505807165768,4.490264936744378,0.13399820732357023,0.6111111111111112,0.5454545454545454,-5.49161251341855,11.368511054250925,0.591940805919408,0.29327067293270676,14,11,1.5932017239657315,0.45454545454545453,15,12,1.3359464804331462,0.4166666666666667,4,11.379051208496094,0.5233374972248986,0.06935371481822324,1.0
trough_response,17,32,33,18,3.375087362347227,4.180040827503912,12.328236229076676,2.9057931458832633,0.33906235651496563,0.6666666666666666,0.5454545454545454,-1.5995772823139474,9.626061861824104,0.16868313168683133,0.08389161083891611,14,11,1.2457245913418857,0.5454545454545454,15,12,9.23168158531189,0.75,4,1.4828894138336182,0.2980173263249592,0.13379202653188668,1.0
trough_response,18,1,33,18,5.152022390654593,0.5359323113052936,42.417707322223556,9.997949496643516,0.012634636455811157,0.5555555555555556,0.5757575757575758,-18.432664168322525,18.871908489863078,0.9608039196080392,0.48275172482751727,14,11,19.544389377940785,0.7272727272727273,15,12,-14.988624413808187,0.5833333333333334,4,20.069494247436523,0.0,0.002456734866407725,1.0
trough_response,18,2,33,18,8.533588871811375,9.437196943495008,18.6837007178435,4.403790491749035,0.5051031958825052,0.6111111111111112,0.6060606060606061,1.3089074201054043,17.90576832162009,0.044195580441955803,0.022397760223977603,14,11,0.8998929804021661,0.45454545454545453,15,12,12.901596307754517,0.75,4,10.542956352233887,0.09535596065126689,0.13082161751114282,1.0
trough_response,18,3,33,18,5.7162205956198955,3.8854103485743203,12.289716298063556,2.8967139110731916,0.3161513459172796,0.6111111111111112,0.6060606060606061,-1.4519997119903565,9.331561701496442,0.19588041195880412,0.09959004099590041,14,11,-3.6695707494562324,0.5454545454545454,15,12,14.345943570137024,0.8333333333333334,4,2.0799710750579834,0.0,0.0636693682750077,1.0
trough_response,18,4,33,18,-1.8434795610832446,-1.457521323804502,18.344678136837636,4.323882103080831,-0.07945199762745786,0.6111111111111112,0.6060606060606061,-9.191193132709573,7.298690736073029,0.7431256874312568,0.37146285371462856,14,11,-12.325662352822043,0.8181818181818182,15,12,6.319860219955444,0.6666666666666666,4,-2.506220817565918,0.0,0.016000749522196375,1.0
trough_response,18,5,33,18,1.0571699720440488,1.9908828293835679,13.936343934010052,3.2848277668955053,0.14285546042854513,0.5555555555555556,0.45454545454545453,-4.294848877853817,8.138116233437147,0.5485451454854514,0.2752724727527247,14,11,-0.5627547177401456,0.45454545454545453,15,12,6.857036590576172,0.5833333333333334,4,-6.342695713043213,0.0,0.027777450638883778,1.0
trough_response,18,6,33,18,-1.0242871949166963,-0.012769160447297404,9.24688723426497,2.179512222738693,-0.0013809144768177136,0.6111111111111112,0.5151515151515151,-4.0879601335084,4.263704382048712,0.9944005599440056,0.49735026497350265,14,11,-3.5527129606767134,0.6363636363636364,15,12,2.111012617746989,0.5833333333333334,4,0.40447521209716797,0.0,0.00027810083213690066,1.0
trough_response,18,7,33,18,7.258703116214637,8.70184553111041,9.259160686367162,2.182405103142036,0.9398093224500011,0.8333333333333334,0.6363636363636364,4.640358517788074,12.900481481022304,0.0013998600139986002,0.0010998900109989002,14,11,-0.6683501330288973,0.5454545454545454,15,12,19.20382817586263,0.9166666666666666,4,3.9828147888183594,0.0,0.21537296972812528,1.0
trough_response,18,8,33,18,2.928793126886541,5.5015133928369595,18.72534765261953,4.41360676841429,0.29380033390554117,0.5,0.6060606060606061,-2.1841657422207015,14.652713361051347,0.23537646235376464,0.11148885111488852,14,11,4.78584098815918,0.6363636363636364,15,12,4.5104672114054365,0.6666666666666666,4,-5.9945526123046875,0.8198593531151124,0.19057972293898953,1.0
trough_response,18,9,33,18,-3.832603916977391,-0.5127961017467363,18.603321522327988,4.384844933677256,-0.027564760472008756,0.3333333333333333,0.5151515151515151,-9.251925799140224,7.368602734141875,0.915008499150085,0.45945405459454053,14,11,-2.75026442787864,0.36363636363636365,15,12,-4.1895168622334795,0.5833333333333334,4,7.5473432540893555,1.0,0.01837650698133917,1.0
trough_response,18,10,33,18,-2.81171550172748,-3.878745988563255,17.81240627638984,4.198424422428359,-0.21775530651939445,0.5,0.5757575757575758,-12.163237420717875,3.876762706482849,0.37366263373662634,0.1835816418358164,14,11,-2.7411955053156074,0.45454545454545453,15,12,-2.3437513510386148,0.4166666666666667,4,0.9999923706054688,0.6042549210361607,0.11484270996705741,1.0
trough_response,18,11,33,18,3.9745929313428476,4.0938781764772205,12.246875318843268,2.886616195433412,0.33427940351269064,0.6111111111111112,0.5151515151515151,-1.380241004957093,9.713691817058457,0.1715828417158284,0.0862913708629137,14,11,-4.225686376745051,0.7272727272727273,15,12,11.494165817896524,0.75,4,4.262145519256592,0.0,0.0673201576518613,1.0
trough_response,18,12,33,18,4.34992587927616,3.7482626526444047,13.585477882601458,3.20212784548245,0.2759021570705805,0.6111111111111112,0.45454545454545453,-2.593872271643744,9.687464724646672,0.25577442255774424,0.1284871512848715,14,11,13.569302645596592,0.6363636363636364,15,12,-4.037386576334636,0.6666666666666666,4,-2.0571393966674805,0.0,0.05556362885449191,1.0
trough_response,18,13,33,18,-1.8896186713016394,-1.214850902557373,9.023616560904905,2.126886820347697,-0.13463015569840941,0.6666666666666666,0.5454545454545454,-5.203402241071065,2.7906457636091435,0.5843415658434157,0.2883711628837116,14,11,-8.028064120899547,0.8181818181818182,15,12,1.4000072479248047,0.5,4,6.598646640777588,0.0,0.028047949103835294,1.0
trough_response,18,14,33,18,3.2573998191139917,5.244713995191786,14.954221286664856,3.524743759721646,0.3507179608120859,0.6666666666666666,0.5454545454545454,-1.5448743528789943,11.937105725871191,0.15698430156984303,0.08049195080491951,14,11,1.004766117442738,0.5454545454545454,15,12,7.767625252405803,0.5833333333333334,4,1.5073919296264648,0.19157691312889147,0.11505965703037556,1.0
trough_response,18,15,33,18,-2.6157816395615088,-2.1209540632036,10.77151465927553,2.5388703530746772,-0.19690397593036846,0.5555555555555556,0.6060606060606061,-7.086655422051748,2.5667132907443575,0.40585941405859416,0.205979402059794,14,11,-6.0257745222611865,0.6363636363636364,15,12,-0.9307714303334554,0.5833333333333334,4,8.003586053848267,0.438845633897214,0.08869298012020861,1.0
trough_response,18,16,33,18,-1.0724720810398911,-0.7037652421880654,20.517166524238473,4.835942526674217,-0.03430128820939551,0.5555555555555556,0.5454545454545454,-10.069513618283803,8.416602920382106,0.889011098890111,0.43985601439856015,14,11,-3.1685700850053267,0.5454545454545454,15,12,0.46224355697631836,0.4166666666666667,4,-2.4365015029907227,0.0,0.006669694929604682,1.0
trough_response,18,17,33,18,-3.32910477031361,-3.754250076082018,10.740157958956274,2.531479507930884,-0.3495525941451661,0.6666666666666666,0.6363636363636364,-8.562445623344846,1.1404969566398186,0.1611838816118388,0.08209179082091791,14,11,-8.531214367259633,0.8181818181818182,15,12,0.4952455361684163,0.4166666666666667,4,-4.479283809661865,0.0,0.07282345711357627,1.0
trough_response,18,18,33,18,3.8638568646980054,4.238132026460436,9.579301099271245,2.257862922107482,0.44242601652670216,0.6666666666666666,0.6363636363636364,0.03786601556671999,8.482440667682225,0.08039196080391961,0.0390960903909609,14,11,-3.6500575325705786,0.5454545454545454,15,12,6.91738486289978,0.75,4,11.855707168579102,0.0,0.09217208677639628,1.0
trough_response,18,19,33,18,-3.7108110948042436,-3.1562993614761914,13.868047106923635,3.268730050373395,-0.2275950851003676,0.5,0.5151515151515151,-9.6830308675766,2.5574977331691304,0.36636336366363365,0.18638136186381363,14,11,0.8385086059570312,0.6363636363636364,15,12,-6.065552314122518,0.5833333333333334,4,-7.690260887145996,0.0,0.042674078456318924,1.0
trough_response,18,20,33,18,3.2086060841878257,0.1648555508366339,15.541793685249802,3.663235902214133,0.010607240977152644,0.6666666666666666,0.6363636363636364,-7.514082116109353,6.27919587470867,0.9628037196280372,0.47875212478752127,14,11,3.300522630864924,0.5454545454545454,15,12,2.502695322036743,0.75,4,-4.536003589630127,1.0,0.008839367480960536,1.0
trough_response,18,21,33,18,0.85283967220422,0.5249094256648311,9.654883735453662,2.27567792030233,0.05436724460361063,0.4444444444444444,0.5151515151515151,-3.790616493092643,4.872017776303821,0.8207179282071793,0.40955904409559046,14,11,4.473007895729759,0.7272727272727273,15,12,-1.9348810911178589,0.6666666666666666,4,-2.473402976989746,0.0,0.009816308053429697,1.0
trough_response,18,22,33,18,-1.8296186273748225,-0.8363998642674196,21.664444258363755,5.106358481908992,-0.0386070306855215,0.5555555555555556,0.5454545454545454,-10.918787552029997,8.956594227640714,0.8708129187081292,0.43975602439756023,14,11,-5.686676025390625,0.6363636363636364,15,12,-1.3678685824076335,0.5,4,5.3657426834106445,1.0,0.03002769053318339,1.0
trough_response,18,23,33,18,-3.613658095851089,-3.6432979548418967,8.578058839997505,2.0218678583931484,-0.42472289160037474,0.7222222222222222,0.6363636363636364,-7.353528978206493,0.28361916806962656,0.09209079092090791,0.04609539046095391,14,11,-2.8633091666481714,0.6363636363636364,15,12,-3.8737911383310952,0.6666666666666666,4,-3.4293665885925293,0.7859113369640465,0.3070090378351531,1.0
trough_response,18,24,33,18,-8.986767104177764,-9.335574008800366,19.809454696766714,4.669133249230483,-0.4712686013676142,0.7222222222222222,0.696969696969697,-17.894790501064723,-0.20971042315165406,0.06359364063593641,0.031796820317968204,14,11,-14.525251995433461,0.8181818181818182,15,12,2.049476941426595,0.4166666666666667,4,-15.938374996185303,0.0,0.1014536572388614,1.0
trough_response,18,25,33,18,0.7357592438206528,-0.6120392128273292,16.630926616080412,3.9199469958821007,-0.03680126952370469,0.5555555555555556,0.5454545454545454,-7.804952574217761,6.785027336632759,0.8756124387561244,0.43545645435456454,14,11,2.76360728523948,0.5454545454545454,15,12,-1.2868383328119914,0.5833333333333334,4,2.295417308807373,0.0,0.007155802407387023,1.0
trough_response,18,26,33,18,3.2376252954656426,1.7648851341671414,19.25941118934068,4.539486751214288,0.09163754368274434,0.4444444444444444,0.45454545454545453,-6.700150593121847,10.797674841350977,0.7017298270172982,0.34976502349765026,14,11,11.700554067438299,0.5454545454545454,15,12,-1.657926082611084,0.5833333333333334,4,-1.0626564025878906,0.0,0.016545667609384394,1.0
trough_response,18,27,33,18,-6.079607241081469,-6.134699132707384,17.778359641216227,4.190399553559077,-0.34506553228257825,0.7222222222222222,0.696969696969697,-14.198849972089132,1.5741759936014796,0.16148385161483853,0.0800919908009199,14,11,-0.9603638215498491,0.8181818181818182,15,12,-8.713637431462606,0.5833333333333334,4,-4.008673667907715,0.15654619742142406,0.10917201608460689,1.0
