source_layer,target_layer,layer_distance,k,exact_rank_best_match_rate,chance_exact_rate_1_over_k,exact_rate_over_chance,reciprocal_exact_rank_rate,mean_same_rank_abs_cosine,median_same_rank_abs_cosine,min_same_rank_abs_cosine,max_same_rank_abs_cosine,mean_best_abs_cosine,mean_same_rank_fraction_of_best,mean_same_rank_deficit_from_best,mean_offdiag_abs_cosine,diagonal_to_offdiag_ratio,same_rank_raw_sign_flip_rate,mean_abs_rank_offset_of_best,median_abs_rank_offset_of_best,null_diag_mean,null_diag_std,diag_perm_p,null_exact_rate_mean,null_exact_rate_std,exact_perm_p
3,14,11,64,0.015625,0.015625,1.0,0.015625,0.03552904616788897,0.031056585552118307,0.00047036783108989153,0.1278736729282361,0.234975955828384,0.1931434227052502,0.199446909660495,0.03992611494763871,0.8898698562202634,0.453125,21.65625,22.5,0.03998991295386968,0.00531148105883403,0.8010994502748626,0.0157734375,0.01530045121147514,0.6461769115442278
3,15,12,64,0.015625,0.015625,1.0,0.0,0.03547332675688192,0.030624132253801197,0.001141207825065574,0.11240388137630031,0.23998519473555957,0.193303825015123,0.20451186797867765,0.039275068997638767,0.9032021499189369,0.546875,22.171875,22.5,0.03919490412052542,0.005261868902060019,0.7566216891554223,0.015359375,0.015045297711444196,0.6371814092953523
3,16,13,64,0.015625,0.015625,1.0,0.0,0.035157010758129506,0.03383567462720469,0.0005631627367343093,0.11752441730380148,0.2391793172289531,0.19259117202103015,0.20402230647082364,0.039078508065019404,0.8996507926974783,0.421875,22.671875,24.0,0.03896089792373238,0.0052005406627682466,0.7596201899050474,0.0159375,0.015141500029276105,0.6616691654172914
3,17,14,64,0.015625,0.015625,1.0,0.0,0.030265269508131198,0.021656575819962064,0.0003392220587857194,0.08623929933068364,0.2404425197076328,0.1655317708067648,0.21017725019950162,0.03866482934615217,0.782759681600486,0.453125,22.421875,23.5,0.03835203138722379,0.005213775071561975,0.9525237381309345,0.0157109375,0.01528495788438285,0.6461769115442278
3,18,15,64,0.0,0.015625,0.0,0.0,0.027554591505574752,0.022763838701919947,0.00044278179401764997,0.10502784113627905,0.2298946514276729,0.1448007099013571,0.20234005992209814,0.039022017749267224,0.7061293365869628,0.46875,22.390625,23.5,0.03894755580765093,0.00513517421402091,0.991504247876062,0.0161953125,0.015839786168941255,1.0
3,19,16,64,0.015625,0.015625,1.0,0.0,0.03125835428056514,0.024730974069521218,0.0003545773665340245,0.15339995979276505,0.21164879636118353,0.18946036466534585,0.18039044208061839,0.03941770144952772,0.7930029689983271,0.546875,22.671875,23.5,0.039321590365638585,0.004885528840017512,0.9625187406296851,0.015390625,0.015134844114246974,0.6356821589205397
3,20,17,64,0.046875,0.015625,3.0,0.0,0.044055186860408865,0.030540432906626128,0.00039022128578507145,0.1790487896338152,0.1735051976327378,0.28325217748352405,0.12945001077232893,0.04004036061461027,1.100269482696258,0.515625,21.28125,17.0,0.04003918666421067,0.004312183200408517,0.1794102948525737,0.015859375,0.015588023719385119,0.07846076961519241
3,21,18,64,0.03125,0.015625,2.0,0.0,0.023930874782839798,0.018904959328988023,2.381165250513878e-06,0.07220406411565466,0.13987134942471402,0.21857862868481037,0.1159404746418742,0.032656807931365175,0.7327989567484773,0.40625,24.640625,23.0,0.03266385820927068,0.0035089817023796414,0.9960019990004998,0.0156328125,0.015116472721045304,0.26436781609195403
3,22,19,64,0.046875,0.015625,3.0,0.0,0.024795790327781238,0.019707747430167483,0.00034141988165735794,0.10344067222496295,0.12906368370062804,0.26612600588556284,0.10426789337284681,0.030462339670294165,0.8139818082312714,0.625,25.90625,25.0,0.03031109761571277,0.003292930791679188,0.9615192403798101,0.0153671875,0.014812278220124646,0.06896551724137931
4,5,1,64,0.1875,0.015625,12.0,0.15625,0.20995265170920152,0.13273386086985595,0.0012012637032613833,0.845336001771122,0.4247336427305223,0.45780828187590084,0.21478099102132076,0.061372952042381336,3.4209312852381273,0.515625,3.390625,2.0,0.06391766200624349,0.010457580430798048,0.0004997501249375312,0.01578125,0.015822291206143504,0.0004997501249375312
4,6,2,64,0.15625,0.015625,10.0,0.109375,0.16308299978808377,0.10959838404102382,0.0018677702605616863,0.7552497557394897,0.35107286594586307,0.4295534031030509,0.18798986615777924,0.062173090750314845,2.6230479749353286,0.4375,5.859375,5.0,0.06352168566390926,0.008876849900722406,0.0004997501249375312,0.0153515625,0.015378350824556426,0.0004997501249375312
4,7,3,64,0.0625,0.015625,4.0,0.046875,0.12807989236202788,0.09339568389267447,0.0008287676424872563,0.6148000125164432,0.30499466229376404,0.4050203373096999,0.17691476993173622,0.06147192350843702,2.0835510758736695,0.5625,10.296875,9.0,0.06267510289879077,0.007767021260078753,0.0004997501249375312,0.015515625,0.015304770971550696,0.017991004497751123
4,8,4,64,0.0625,0.015625,4.0,0.046875,0.10158024826791262,0.07768001180185535,0.0013061016001003325,0.49875472242655516,0.2848509123941585,0.34849190049405776,0.1832706641262459,0.058024985846748464,1.7506294363638324,0.40625,11.671875,10.5,0.05874799371536648,0.007080233742391934,0.0004997501249375312,0.0155703125,0.015156718977236503,0.021989005497251374
4,9,5,64,0.03125,0.015625,2.0,0.03125,0.054669970618960964,0.03568651540815171,0.005669488266281161,0.41310444026103443,0.275296190990993,0.19627885811684898,0.22062622037203208,0.051637568350313176,1.0587247301824079,0.453125,18.40625,18.0,0.051594498656621836,0.006442956811535814,0.3028485757121439,0.015375,0.015461911499831267,0.2538730634682659
4,10,6,64,0.03125,0.015625,2.0,0.03125,0.05007521202153885,0.04170171548224109,0.0005526618965019277,0.33324310000559776,0.2737884637882056,0.19238642198554234,0.22371325176666673,0.04988673689598957,1.0037780608088727,0.421875,18.703125,18.0,0.04994889610047866,0.0062501563608401405,0.47426286856571714,0.01575,0.015280692467330811,0.25787106446776614
4,11,7,64,0.03125,0.015625,2.0,0.03125,0.04812823780772976,0.041851319373300444,0.0007978675677276035,0.32237322357732384,0.2780097627870569,0.18816248889174703,0.22988152497932718,0.04793543458332346,1.0040221440794734,0.484375,18.96875,18.0,0.047996232781670346,0.006192270617257852,0.47276361819090457,0.0153828125,0.015458086006645135,0.2688655672163918
4,12,8,64,0.03125,0.015625,2.0,0.015625,0.04502547069914958,0.03404609951208372,0.0003341340166924658,0.296116093394384,0.27681112825855886,0.1779270355774328,0.23178565755940927,0.04704063528972804,0.9571611952481753,0.5,19.109375,18.5,0.046848044135315736,0.006302605275790565,0.584207896051974,0.015875,0.01590577518834499,0.2798600699650175
4,13,9,64,0.03125,0.015625,2.0,0.015625,0.04403574789543314,0.03718688942999227,0.0009957723072405672,0.22554862998492067,0.27307966131735234,0.17946709558421062,0.2290439134219192,0.04618646707014569,0.9534339967712588,0.484375,19.5,19.5,0.04579134796528477,0.00601915280328656,0.5977011494252874,0.0160546875,0.015295134137332148,0.26486756621689156
4,14,10,64,0.03125,0.015625,2.0,0.015625,0.04105182022834805,0.03434264985136275,0.0004140331524308292,0.17216041491862638,0.2679513695077824,0.1837479275534853,0.2268995492794344,0.045554766569743096,0.9011531244595193,0.578125,19.234375,18.0,0.045610325222722375,0.006132924522268056,0.7641179410294853,0.0155703125,0.015624904248706113,0.26636681659170414
4,15,11,64,0.015625,0.015625,1.0,0.0,0.03911700159523685,0.032513544939267544,0.00066562281985667,0.11850308550823521,0.26959893449103567,0.176488136522591,0.23048193289579882,0.045207815694996566,0.8652707721856638,0.5,19.78125,20.5,0.04519078771820536,0.005956543834880114,0.8495752123938031,0.0153515625,0.015089738727145693,0.6356821589205397
4,16,12,64,0.015625,0.015625,1.0,0.0,0.03743035496225779,0.03406240865721187,0.00019668708117592283,0.12777982665788756,0.26786193091552346,0.16955834644911102,0.2304315759532656,0.04501115955567441,0.8315794423371853,0.546875,19.671875,20.5,0.04510453086667548,0.005943629254709959,0.9050474762618691,0.015765625,0.015328437179065298,0.63968015992004
4,17,13,64,0.015625,0.015625,1.0,0.0,0.033853355212183085,0.024810357781610077,9.307432920193249e-06,0.10551752830683798,0.26431737800114796,0.1565387152488033,0.23046402278896488,0.04440625135642854,0.7623556183668327,0.59375,20.25,20.5,0.0442098991337932,0.005875262318033453,0.9710144927536232,0.0156015625,0.01539663779770865,0.6381809095452274
4,18,14,64,0.0,0.015625,0.0,0.0,0.035508330488719056,0.030208412143277113,0.0006753896436555284,0.11102734675653206,0.2587280778314775,0.15685640527210612,0.22321974734275846,0.044977339117468665,0.7894715691379804,0.484375,20.0625,20.5,0.044816290254971095,0.005804612472692416,0.9615192403798101,0.0148359375,0.014949519988365344,1.0
4,19,15,64,0.0,0.015625,0.0,0.0,0.04058028570206713,0.03146870188571014,3.908380474742807e-06,0.18467686973955935,0.24552608542218607,0.17600109913653572,0.20494579972011895,0.04536355795775957,0.8945569423777032,0.625,19.625,19.5,0.04521153877833845,0.005639449309934018,0.7971014492753623,0.014796875,0.015226687426665383,1.0
4,20,16,64,0.0,0.015625,0.0,0.0,0.04978977708629821,0.04154288852903218,0.00044311524532114285,0.2007979591899313,0.19899273509504484,0.25980420702268736,0.14920295800874664,0.04631938786835653,1.0749230371481768,0.515625,18.46875,17.0,0.046431271512918024,0.005150412088803921,0.2463768115942029,0.016015625,0.015717545776360604,1.0
4,21,17,64,0.015625,0.015625,1.0,0.0,0.029147497408159657,0.0265761620377588,0.0009400741695295405,0.09330481846225083,0.16651737096209274,0.21765860260779246,0.13736987355393313,0.03796874944596359,0.767670724832321,0.453125,23.421875,20.5,0.03790200848104423,0.004259665389376858,0.984007996001999,0.0157578125,0.015411939611666033,0.6446776611694153
4,22,18,64,0.0625,0.015625,4.0,0.0,0.03187064167225804,0.027197943349395636,5.430890006919917e-05,0.10574629049510428,0.15572756675832478,0.26927009625654746,0.12385692508606674,0.03547797160133429,0.8983219793506857,0.578125,23.609375,24.0,0.03532242497047074,0.0038961215332725435,0.8060969515242379,0.0152421875,0.015127779592029897,0.013993003498250875
5,6,1,64,0.3125,0.015625,20.0,0.265625,0.37317983994529536,0.2647097998657767,0.0029225855586838736,0.9100255314476414,0.6030123597644065,0.5861246852199147,0.22983251981911118,0.0498193673671761,7.490657944226887,0.515625,1.578125,1.0,0.05475530352037613,0.0117791630607924,0.0004997501249375312,0.0153203125,0.015449076459341089,0.0004997501249375312
5,7,2,64,0.109375,0.015625,7.0,0.109375,0.1933857080042761,0.1198712706366935,0.001179295050449643,0.759312127890421,0.46104111980122253,0.39922907253273254,0.2676554117969465,0.06040187374110245,3.20165081025757,0.453125,4.109375,3.0,0.06213370812181199,0.010337894930571252,0.0004997501249375312,0.0153828125,0.015465984797135174,0.0004997501249375312
5,8,3,64,0.09375,0.015625,6.0,0.078125,0.14247577894634186,0.09741711778301847,0.0006691147635036164,0.6157920326976712,0.40778115708334717,0.3309367383934708,0.2653053781370053,0.0595971196860653,2.390648737671375,0.5625,5.515625,4.0,0.06102073154175703,0.009209367489255462,0.0004997501249375312,0.0152890625,0.01553514802699685,0.0014992503748125937
5,9,4,64,0.046875,0.015625,3.0,0.03125,0.08193711964836807,0.04414218218644879,0.0003439566280070659,0.5210768043038401,0.33874672514448756,0.23274793967374197,0.25680960549611953,0.05983001466398246,1.3694985720552404,0.421875,12.234375,13.0,0.060140799839908894,0.007948699268839138,0.0069965017491254375,0.0159296875,0.01553579266618627,0.07546226886556721
5,10,5,64,0.046875,0.015625,3.0,0.03125,0.08154133647103043,0.049560263079477494,0.0066485194914115645,0.450124628523547,0.33440530523457307,0.24328378688083685,0.25286396876354267,0.05772855193233467,1.4124957883337768,0.46875,13.453125,13.5,0.0580485539894604,0.007715840846013945,0.0029985007496251873,0.0156328125,0.01530116959329597,0.08045977011494253
5,11,6,64,0.046875,0.015625,3.0,0.03125,0.08008796737208851,0.05022294112689991,0.005263149290310521,0.4568834515001109,0.3333924173848096,0.23985121024238276,0.2533044500127211,0.056077865942613075,1.4281564753916638,0.4375,13.125,13.0,0.05650090155349551,0.007702343251826591,0.00399800099950025,0.01546875,0.015541925227666977,0.07896051974012994
5,12,7,64,0.03125,0.015625,2.0,0.015625,0.07982257467250278,0.058066703995379075,0.0024035119868282963,0.41967791834508156,0.3328644082201305,0.24108834395579115,0.2530418335476277,0.05530412571498468,1.4433385148130968,0.5,13.578125,13.0,0.05572840805352554,0.007710027651765981,0.004497751124437781,0.0153828125,0.014902962551074974,0.26686656671664166
5,13,8,64,0.03125,0.015625,2.0,0.015625,0.0735405524825766,0.05375682169418526,0.004018097273550157,0.33347802330522724,0.3350656689982835,0.22601998914660995,0.2615251165157069,0.05462882028487163,1.346185989356651,0.4375,13.859375,12.5,0.055062840781394354,0.007491738176551518,0.011494252873563218,0.0160234375,0.015415283373225163,0.27436281859070466
5,14,9,64,0.03125,0.015625,2.0,0.015625,0.06917281258884522,0.05669717392034271,0.00016258105269864598,0.24874350368707723,0.33155172279067846,0.21890730636715922,0.26237891020183324,0.053815572634754304,1.2853679558205269,0.421875,13.921875,13.5,0.0538214327954674,0.007722658776856911,0.03298350824587706,0.0155390625,0.015188771657076787,0.26186906546726635
5,15,10,64,0.015625,0.015625,1.0,0.0,0.06062069317784106,0.05239397432502538,6.102442261882168e-05,0.23097512765395833,0.3327741227563495,0.1979318679019817,0.2721534295785084,0.053185956177442116,1.1397875968534763,0.484375,13.9375,12.0,0.05326705584733576,0.007595098176493858,0.16741629185407297,0.015203125,0.015458174890485857,0.6156921539230384
5,16,11,64,0.015625,0.015625,1.0,0.0,0.0522492540155857,0.046754399611622685,0.0007170362403865582,0.14411467896739677,0.33990982667932046,0.17268321688512595,0.28766057266373474,0.0526522284128699,0.9923464892288263,0.421875,14.671875,14.0,0.05270772482597768,0.0076694251547751585,0.5057471264367817,0.01621875,0.015562782580995329,0.6536731634182908
5,17,12,64,0.015625,0.015625,1.0,0.0,0.046526248306599294,0.03750709318991194,0.0006749437183267669,0.12505299666557945,0.3334226808008578,0.16274679845568843,0.2868964324942585,0.05240258978104365,0.8878616209809903,0.625,15.4375,15.0,0.052296315974704737,0.007690691050813474,0.7626186906546727,0.016046875,0.015693407967557367,0.6426786606696652
5,18,13,64,0.0,0.015625,0.0,0.0,0.049623723239873734,0.04274340496803832,0.0004592553590371457,0.172260269298759,0.32665409696136705,0.1661545024461255,0.2770303737214933,0.052826918116064006,0.9393643432094098,0.5625,15.015625,13.0,0.05292077368173419,0.007612727868207552,0.6516741629185407,0.0156328125,0.015467879906656476,1.0
5,19,14,64,0.0,0.015625,0.0,0.0,0.05856802596661806,0.040026078614725374,0.0015455742785972695,0.32736038686447905,0.2961810218702081,0.20077773590135112,0.23761299590359006,0.05455607420308314,1.0735381315855053,0.453125,14.484375,13.5,0.054773550771151064,0.0070529756937280945,0.2733633183408296,0.0156875,0.01559749329695558,1.0
5,20,15,64,0.046875,0.015625,3.0,0.03125,0.06947492002527697,0.050446555695156436,0.0015999185075325738,0.432020831802896,0.24307453505868087,0.2713428615355298,0.17359961503340388,0.05570834082862089,1.2471188154572237,0.53125,16.40625,16.0,0.05603928034705744,0.006160521570685167,0.015492253873063468,0.016390625,0.01574257756399994,0.08695652173913043
5,21,16,64,0.03125,0.015625,2.0,0.0,0.04515719105370526,0.03785239359883322,0.0002782979500316552,0.22466209436280002,0.20983564384861508,0.23770973903930454,0.16467845279490984,0.047813194635845206,0.9444504053249612,0.5625,23.046875,24.5,0.04765541872269587,0.005190811349104173,0.6876561719140429,0.015265625,0.015002701302850975,0.2608695652173913
5,22,17,64,0.03125,0.015625,2.0,0.0,0.04465488304544812,0.0385900325355954,0.0014826567987591618,0.1354093143105241,0.19577918040499287,0.27007424806215724,0.15112429735954477,0.04398077221185965,1.0153273987628324,0.53125,22.34375,24.0,0.043915080258555256,0.004784562636892411,0.43428285857071464,0.0154765625,0.015107663655299405,0.2683658170914543
6,7,1,64,0.28125,0.015625,18.0,0.234375,0.30189702795886414,0.20590284546491375,0.0032805298878110494,0.8594277304426575,0.5755614236094679,0.5125925900597921,0.2736643956506039,0.05300940993470621,5.695159186467509,0.453125,1.421875,1.0,0.05701907677249315,0.012463031606101732,0.0004997501249375312,0.015203125,0.014927619670392429,0.0004997501249375312
6,8,2,64,0.171875,0.015625,11.0,0.15625,0.21040262086799255,0.1465720991957548,0.005702247298465115,0.7124427533403623,0.4877002045929757,0.4281101017544447,0.27729758372498314,0.05782656618285773,3.638511410182348,0.453125,3.28125,2.0,0.05995848227021365,0.011216298717079215,0.0004997501249375312,0.0154140625,0.015748152660382143,0.0004997501249375312
6,9,3,64,0.078125,0.015625,5.0,0.03125,0.1126373462028902,0.07169032355830095,0.0005002084906605628,0.5875449649667158,0.3876419960981815,0.2858790206754771,0.2750046498952913,0.0633166577025315,1.7789528109975834,0.53125,9.21875,9.0,0.06392992319592204,0.008868359112475034,0.0004997501249375312,0.0156796875,0.015132525958536685,0.005497251374312844
6,10,4,64,0.078125,0.015625,5.0,0.046875,0.10418800771098663,0.08089635942974582,0.001196868880460287,0.5164397566348237,0.381677806008363,0.2721521984065147,0.2774897982973764,0.06167464802651578,1.6893166162244344,0.46875,10.203125,9.5,0.062251143286995776,0.00895447441137307,0.0004997501249375312,0.0157578125,0.015569622272913508,0.00399800099950025
6,11,5,64,0.0625,0.015625,4.0,0.046875,0.10364771228601971,0.07891955411914395,0.002620497832013769,0.5096179095196718,0.38592282991888716,0.2718296713547794,0.2822751176328674,0.059617546341915205,1.7385437450173673,0.421875,10.375,10.0,0.06030277166581503,0.008833167303605593,0.0004997501249375312,0.0154375,0.015256055617081885,0.01649175412293853
6,12,6,64,0.0625,0.015625,4.0,0.03125,0.09878681161150447,0.07143642512546,0.003724830955466268,0.4711795713761325,0.3846716689759794,0.2630294935751101,0.2858848573644749,0.05899399573132973,1.6745231508202811,0.46875,10.6875,10.0,0.05974166669142187,0.009116384913584645,0.0014992503748125937,0.0158125,0.01595263671965091,0.0239880059970015
6,13,7,64,0.046875,0.015625,3.0,0.015625,0.09206865506303466,0.07875984489217389,0.00015531845932914567,0.38638993601026167,0.38545860265665505,0.25250260015424486,0.29338994759362036,0.058158094249870014,1.5830755159801413,0.546875,10.625,9.5,0.058930999185661075,0.008817463672394067,0.0024987506246876563,0.016375,0.015897726157331014,0.08545727136431784
6,14,8,64,0.046875,0.015625,3.0,0.015625,0.08412572966369972,0.07473790098327562,0.0004583708903501231,0.30692446676010104,0.3753973652527497,0.23692088956240467,0.29127163558904995,0.057637532019318365,1.4595650909463525,0.5,11.296875,10.5,0.058116940438762386,0.008679166559334955,0.005497251374312844,0.015453125,0.01540759044776561,0.07146426786606697
6,15,9,64,0.03125,0.015625,2.0,0.015625,0.07108362740551868,0.06576961360978492,0.0015732896896333407,0.32397727652873104,0.38783681826584604,0.20179103977909454,0.3167531908603274,0.057182714272471735,1.2430964201316161,0.5,11.109375,10.0,0.0572559390096806,0.00828217721032756,0.05647176411794103,0.015234375,0.015050686818089834,0.26036981509245377
6,16,10,64,0.015625,0.015625,1.0,0.0,0.06912372238864503,0.05810005513324046,0.0008634744470330861,0.1994243969330675,0.3928009771800909,0.1901989224650734,0.3236772547914458,0.05667758955190301,1.21959530980661,0.421875,11.78125,11.5,0.05688398838372801,0.008466019674398832,0.08195902048975512,0.0157421875,0.015388274839260186,0.6461769115442278
6,17,11,64,0.015625,0.015625,1.0,0.0,0.06873410263292454,0.06349351513895898,0.0024041124232289032,0.18646359309486618,0.3875444921696951,0.1991692203890729,0.3188103895367706,0.05635385427025298,1.2196876952426412,0.390625,12.8125,13.0,0.056490147265794155,0.008678694283193044,0.08395802098950525,0.015578125,0.015519048921376821,0.6346826586706646
6,18,12,64,0.0,0.015625,0.0,0.0,0.06069845595664748,0.05266199960705667,0.0023461761462847362,0.20934143372563824,0.3656513157702602,0.18151432853334123,0.30495285981361275,0.05764047015831028,1.0530527559879093,0.515625,12.375,13.0,0.05791528288386211,0.008243750787982031,0.34132933533233384,0.0156953125,0.015522894795954359,1.0
6,19,13,64,0.0,0.015625,0.0,0.0,0.055850216140598846,0.04834531450048471,9.302149935657734e-05,0.1702859122851534,0.32540775719470866,0.17829835439913538,0.26955754105410984,0.05937140823195648,0.9406921244380664,0.515625,12.328125,12.0,0.05931010012756074,0.007722541964059744,0.671664167916042,0.0155390625,0.01539641569056422,1.0
6,20,14,64,0.03125,0.015625,2.0,0.015625,0.06763730486544871,0.048368356911851026,0.00034598424880983257,0.4224854948407202,0.26356107168457077,0.24621968005147507,0.19592376681912205,0.06163942490227478,1.097305904016515,0.5625,13.484375,13.5,0.061496147385768335,0.006747929263761675,0.17491254372813594,0.01515625,0.015032214604823292,0.24187906046976512
6,21,15,64,0.046875,0.015625,3.0,0.0,0.058827298619394106,0.04170845317631952,0.0009995587809223175,0.27559184517597657,0.22795514857721524,0.2834235570706165,0.16912784995782115,0.053424860322589245,1.1011221791537484,0.453125,20.46875,21.5,0.05369781630375796,0.0058260074608335,0.1839080459770115,0.015453125,0.015111456628005292,0.06896551724137931
6,22,16,64,0.046875,0.015625,3.0,0.0,0.052796866649703095,0.04363634687471901,0.0005033232101022012,0.24603742655280894,0.21773270004124012,0.2840966734088617,0.16493583339153703,0.0493121601002405,1.0706662726268525,0.515625,21.875,20.5,0.04936546788315622,0.005416954427124819,0.26936531734132935,0.015765625,0.015368223714354312,0.07746126936531735
7,8,1,64,0.5,0.015625,32.0,0.46875,0.5110109211780869,0.5542760371764992,0.0033565452223941372,0.9234322644699862,0.6954938206740262,0.7101195611691392,0.1844828994959394,0.0394616584741066,12.949555110903281,0.390625,0.859375,0.5,0.04691741918065732,0.013277207928497434,0.0004997501249375312,0.0155625,0.01504751364706074,0.0004997501249375312
7,9,2,64,0.078125,0.015625,5.0,0.078125,0.15039627896472182,0.09500279218943876,0.0001791579992642886,0.7327304370142399,0.4460431640308426,0.3099706580512242,0.2956468850661208,0.06381358424773893,2.3568066382362893,0.46875,5.71875,5.5,0.06489070824733358,0.010124788860833024,0.0004997501249375312,0.015375,0.015422366661661349,0.00399800099950025
7,10,3,64,0.078125,0.015625,5.0,0.078125,0.1417027221525481,0.08912135621578512,0.007750384772592017,0.6954279001362729,0.428771989224101,0.3118699051604422,0.28706926707155295,0.06278105495253158,2.2570936767419525,0.421875,7.140625,6.0,0.06341594812764838,0.01001413337743521,0.0004997501249375312,0.015,0.015172119878606465,0.0029985007496251873
7,11,4,64,0.078125,0.015625,5.0,0.0625,0.13448942318370066,0.072254319471777,0.0006515645366210498,0.6945093807695069,0.4350985855732068,0.2953046297807751,0.3006091623895061,0.061237415160488556,2.196196930115946,0.453125,8.0625,8.0,0.06247372785109451,0.010015371914645467,0.0004997501249375312,0.01625,0.01605599305809332,0.005997001499250375
7,12,5,64,0.046875,0.015625,3.0,0.03125,0.12963490239823436,0.07708168773405107,0.0012451017979528255,0.6968790266116976,0.43149860517851424,0.29055949583130525,0.30186370278027985,0.060518810583221616,2.1420596530060467,0.4375,7.96875,7.5,0.06157603704034396,0.009789830996852478,0.0004997501249375312,0.0155625,0.0158537840312354,0.08745627186406797
7,13,6,64,0.046875,0.015625,3.0,0.03125,0.11684291256211157,0.09031288629221723,0.0037457948662683767,0.6102594767799441,0.42920936405889765,0.28090178179578107,0.3123664514967861,0.059825498991645694,1.9530620643620216,0.46875,7.921875,7.0,0.06070477143152631,0.009494811239280665,0.0004997501249375312,0.0149375,0.015233688042482945,0.07646176911544228
7,14,7,64,0.03125,0.015625,2.0,0.015625,0.10178242239369764,0.0729239088662669,0.0013626834827760795,0.4613694843158875,0.4121368438554359,0.2571851519431858,0.31035442146173825,0.060222498777469095,1.6901062636042141,0.4375,8.703125,8.0,0.06070480538464467,0.009754394762454831,0.0004997501249375312,0.0154453125,0.015655202722289537,0.25787106446776614
7,15,8,64,0.03125,0.015625,2.0,0.015625,0.08780520294092883,0.06918470086610831,0.0008468949094434779,0.28792608542272863,0.4105337673969942,0.23352908481751494,0.3227285644560654,0.06043855756899748,1.4528011003685721,0.484375,8.421875,8.0,0.06113579235438377,0.009516933998154689,0.0074962518740629685,0.01596875,0.015221272372203791,0.27386306846576713
7,16,9,64,0.015625,0.015625,1.0,0.0,0.06853968473075554,0.048584932586650406,0.004706845880915478,0.2045917586391772,0.40799695903876393,0.1930253811524873,0.33945727430800837,0.060428969954175515,1.134218981106753,0.53125,8.53125,8.0,0.06066246757438336,0.009501938954087649,0.19390304847576212,0.016359375,0.015619457183453202,0.6591704147926037
7,17,10,64,0.03125,0.015625,2.0,0.0,0.08050725507383766,0.0689036159223624,0.0007396247029219003,0.26525104911857234,0.4110716049031858,0.23248590286545323,0.33056434982934807,0.05950322668354576,1.3529897378842495,0.46875,9.90625,9.0,0.059825889533898,0.0093025627489781,0.02148925537231384,0.01515625,0.015113242653026007,0.255872063968016
7,18,11,64,0.0,0.015625,0.0,0.0,0.07422088922363416,0.06415811526629372,0.0044336463500052326,0.2255626397692017,0.390856171913628,0.20481638878200875,0.31663528268999386,0.06083063331555654,1.2201235656813927,0.5,9.421875,9.0,0.060910578519963635,0.009042860631107747,0.08445777111444278,0.0149609375,0.015334608861104194,1.0
7,19,12,64,0.03125,0.015625,2.0,0.015625,0.09645965334148196,0.07404699654587915,0.0012101080664673426,0.35710573911333904,0.35663800526122247,0.28162381335540426,0.2601783519197406,0.0628753512063293,1.534140986742861,0.53125,9.171875,7.0,0.06362828602318078,0.008658343926897082,0.0004997501249375312,0.0158515625,0.015098606784551712,0.2698650674662669
7,20,13,64,0.015625,0.015625,1.0,0.015625,0.08254447416684077,0.06863395240579129,0.00360585785187103,0.4613234101151188,0.2884835043780193,0.28670312805258164,0.2059390302111785,0.065654121781971,1.257262635253282,0.421875,13.390625,14.5,0.06575511679671,0.0074250190862387355,0.01999000499750125,0.01534375,0.015532303826817976,0.6276861569215393
7,21,14,64,0.03125,0.015625,2.0,0.0,0.06391112661579984,0.05049335381374499,0.00644973327901734,0.2603192678321964,0.2571896243014552,0.2690028025161454,0.19327849768565541,0.05777354809711344,1.1062350975634998,0.390625,17.8125,18.0,0.057710853991712226,0.0063299136600365406,0.16241879060469766,0.0157890625,0.015419561062665708,0.2703648175912044
7,22,15,64,0.046875,0.015625,3.0,0.0,0.05272727407837202,0.03666481619664439,0.0017302175301671663,0.1961792502225874,0.23817505775304593,0.2618665599364045,0.1854477836746739,0.05357143302388349,0.9842423676601088,0.53125,19.40625,19.0,0.05349649319809503,0.005817378462714897,0.5357321339330335,0.0156640625,0.015412462617491131,0.0734632683658171
8,9,1,64,0.09375,0.015625,6.0,0.09375,0.20841544824643837,0.13599708405240063,0.0034830518653801447,0.8963039222750343,0.48204555706494745,0.40624706046865655,0.273630108818509,0.06270764951697778,3.323604852865852,0.53125,4.703125,4.0,0.06510581942118171,0.011039681644515598,0.0004997501249375312,0.0161015625,0.01553146835462504,0.0009995002498750624
8,10,2,64,0.109375,0.015625,7.0,0.09375,0.17341003782584066,0.11718437892995834,0.0011134856793261847,0.8851395202494378,0.48552129530213434,0.32981478072024534,0.31211125747629365,0.06287001798279174,2.7582310835874906,0.5,5.390625,6.0,0.06471762168799236,0.011206480468395752,0.0004997501249375312,0.015703125,0.01580742525542911,0.0004997501249375312
8,11,3,64,0.09375,0.015625,6.0,0.0625,0.16196495861046517,0.08905547717045575,0.0005711077203926574,0.8746075060609488,0.4798965722919514,0.3186951518324159,0.3179316136814862,0.06136760262230195,2.6392583658075726,0.46875,5.96875,6.5,0.06264660630126882,0.01084107034255736,0.0004997501249375312,0.0157109375,0.01538848119082172,0.0004997501249375312
8,12,4,64,0.09375,0.015625,6.0,0.0625,0.1612984926315473,0.09405049231768954,0.012387397236653393,0.8592114965059497,0.47556195460071493,0.3289328707392364,0.3142634619691676,0.06111555256895734,2.6392380638226656,0.5625,6.34375,6.5,0.06253748036356112,0.010463011136886729,0.0004997501249375312,0.0156484375,0.01595754912049655,0.0004997501249375312
