source_layer,target_layer,layer_distance,source_sv_index_zero_based,source_sv_rank,source_sv_label,target_same_rank_sv_label,same_rank_signed_cosine,same_rank_abs_cosine,same_rank_sign_flipped,best_target_sv_index_zero_based,best_target_sv_rank,best_target_sv_label,best_signed_cosine,best_abs_cosine,second_best_abs_cosine,best_match_margin,same_rank_is_best,best_match_is_reciprocal,rank_offset_zero_based,abs_rank_offset,same_rank_fraction_of_best,same_rank_deficit_from_best,source_singular_value,same_rank_target_singular_value,best_target_singular_value,source_relative_local_gap,same_rank_target_relative_local_gap,best_target_relative_local_gap,pair_min_same_rank_relative_gap,pair_mean_same_rank_relative_gap
0,1,1,59,59,SV59,SV59,-0.0355385493023287,0.0355385493023287,1,54,54,SV54,-0.16122686179367998,0.16122686179367998,0.14131683102591244,0.01991003076776754,0,0,-5,5,0.22042573369570972,0.1256883124913513,41.21650695800781,27.264251708984375,28.765304565429688,0.006063865036012239,0.006475998858287767,0.011972439518492565,0.006063865036012239,0.006269931947150004
0,1,1,60,60,SV60,SV60,0.04068994137536583,0.04068994137536583,0,42,42,SV42,0.1562762623437156,0.1562762623437156,0.15122132913615416,0.005054933207561452,0,0,-18,18,0.2603718617602458,0.11558632096834978,39.811038970947266,27.087688446044922,33.65401840209961,0.00905030315080405,0.006518210783882268,0.006470155570056853,0.006518210783882268,0.007784256967343159
0,1,1,61,61,SV61,SV61,0.07585364402826127,0.07585364402826127,0,57,57,SV57,0.28011790654583923,0.28011790654583923,0.2100653188578906,0.07005258768794864,0,1,-4,4,0.2707918424909704,0.20426426251757795,39.45073699951172,26.887331008911133,27.959135055541992,0.009132959200230058,0.0074517413821173105,0.0020542152651416,0.0074517413821173105,0.008292350291173685
0,1,1,62,62,SV62,SV62,-0.27378551528616074,0.27378551528616074,1,62,62,SV62,-0.27378551528616074,0.27378551528616074,0.2211238596113677,0.05266165567479303,1,1,0,0,1.0,0.0,38.909271240234375,26.548030853271484,26.548030853271484,0.006542950903505078,0.01278061478513902,0.01278061478513902,0.006542950903505078,0.009661782844322049
0,1,1,63,63,SV63,SV63,0.13191513865944074,0.13191513865944074,0,48,48,SV48,0.213899972447662,0.213899972447662,0.16888956181283754,0.04501041063482447,0,0,-15,15,0.6167141451676359,0.08198483378822127,38.65468978881836,26.057640075683594,30.609682083129883,0.006586043059894337,0.01881946239811303,0.012353902649684338,0.006586043059894337,0.012702752729003683
0,2,2,0,0,SV00,SV00,-0.5568548310775506,0.5568548310775506,1,0,0,SV00,-0.5568548310775506,0.5568548310775506,0.07928111272178831,0.47757371835576234,1,1,0,0,1.0,0.0,1595.613525390625,1067.6915283203125,1067.6915283203125,0.7391377774731231,0.7207954149583223,0.7207954149583223,0.7207954149583223,0.7299665962157227
0,2,2,1,1,SV01,SV01,-0.6006015623174443,0.6006015623174443,1,1,1,SV01,-0.6006015623174443,0.6006015623174443,0.0715011742544876,0.5291003880629568,1,1,0,0,1.0,0.0,416.23529052734375,298.1043701171875,298.1043701171875,0.286525424735384,0.41389598213974943,0.41389598213974943,0.286525424735384,0.3502107034375667
0,2,2,2,2,SV02,SV02,-0.11787287885127663,0.11787287885127663,1,0,0,SV00,0.1804110364876803,0.1804110364876803,0.16591122144249032,0.01449981504518999,0,0,-2,2,0.6533573618669709,0.06253815763640368,296.9732971191406,174.7201690673828,1067.6915283203125,0.0841597369949773,0.3186436336493352,0.7207954149583223,0.0841597369949773,0.20140168532215624
0,2,2,3,3,SV03,SV03,0.12300140219650937,0.12300140219650937,0,2,2,SV02,-0.5084616328029308,0.5084616328029308,0.17074692226918664,0.33771471053374413,0,1,-1,1,0.24190891556252814,0.38546023060642143,271.9801025390625,119.04669952392578,174.7201690673828,0.0918934670101043,0.012694305814477589,0.3186436336493352,0.012694305814477589,0.05229388641229094
0,2,2,4,4,SV04,SV04,-0.12184368280668371,0.12184368280668371,1,3,3,SV03,0.37175974256299277,0.37175974256299277,0.17664961875610286,0.1951101238068899,0,1,-1,1,0.3277484591706105,0.24991605975630904,197.39952087402344,117.53548431396484,119.04669952392578,0.07936035062834439,0.01285752314530076,0.012694305814477589,0.01285752314530076,0.04610893688682258
0,2,2,5,5,SV05,SV05,-0.17057428480297973,0.17057428480297973,1,4,4,SV04,-0.24791697172476712,0.24791697172476712,0.19289026469613624,0.055026707028630883,0,0,-1,1,0.6880298820056102,0.07734268692178739,181.73382568359375,103.49478149414062,117.53548431396484,0.08620131740199165,0.12525421539773487,0.01285752314530076,0.08620131740199165,0.10572776639986325
0,2,2,6,6,SV06,SV06,-0.31547539232766203,0.31547539232766203,1,4,4,SV04,0.41981235026139946,0.41981235026139946,0.31547539232766203,0.10433695793373743,0,0,-2,2,0.7514676310290271,0.10433695793373743,158.64239501953125,90.53162384033203,117.53548431396484,0.027895923240908633,0.03133802078026752,0.01285752314530076,0.027895923240908633,0.029616972010588077
