layer,sv_rank_1based,gatedness_ratio,total_gain,invariant_gain
5,21,3.0011133199415454,1920.9236835513395,480.0972954146674
5,22,2.1822833719866193,1409.799518730614,443.01507877677693
5,23,2.817620092117619,1603.3163483746735,419.9779731055763
5,24,3.2205442187518107,1671.652719347913,396.0751582510861
5,25,4.221916356939491,2020.975525524859,387.0179810212794
5,26,6.460279128233791,2822.7945385432217,378.3765312292984
5,27,3.5689337574135114,1657.9951092557117,362.8844709261033
5,28,3.94250663818253,1766.1270246130389,357.33427467132947
5,29,4.119891194216003,1773.1414042097956,346.3240402868713
5,30,5.033287527975232,2048.506979151603,339.5341212652415
5,31,7.266533513927736,2709.41676146629,327.75730684470216
5,32,3.8972321166202177,1569.714958157522,320.53105116872473
5,33,4.00353894727789,1577.487051511436,315.2742625037224
5,34,7.243312646242618,2452.5798142436706,297.52357086218376
5,35,3.0741656838778786,1189.7384036366782,292.02013269732083
5,36,4.56199405534559,1598.0089449705024,287.30863950395263
5,37,4.988840507039127,1676.8180925924153,279.99044065729277
5,38,3.5694286584755175,1232.007422515946,269.6195771063525
5,39,3.072242299505348,1079.7474553944057,265.14813608355007
5,40,6.312431289301394,1904.0967106552146,260.391740492812
5,41,6.032206203985398,1779.4623612917626,253.04467896340583
5,42,5.270593921239845,1512.8110593945878,241.254828234066
5,43,3.735263139484888,1120.138672607096,236.552571549137
5,44,7.3585648015265015,1955.8736581633798,233.99635040286432
5,45,7.012976778686746,1810.7311763029534,225.97484384568475
5,46,5.468740590153197,1444.0271116059998,223.231569032788
5,47,5.659256090958811,1468.4294532005345,220.50953336877222
5,48,5.7071344538864555,1465.8045781988596,218.5440873858459
5,49,5.798881352474755,1419.3898388981995,208.76814365668605
5,50,3.6608810844186315,967.0641972471402,207.48527579478218
5,51,4.690189556746616,1162.886413611914,204.36690237026363
5,52,4.927566129682012,1177.723152866819,198.68578892259367
5,53,7.9903920169453615,1768.0908383887793,196.66448749466255
5,54,4.330311159815818,1030.4567021207904,193.320177983068
5,55,4.079168935020896,935.7366460282951,184.23026640765207
5,56,5.445622186213474,1180.5477998112583,183.15497956680218
5,57,4.89764045802937,1067.9697203327385,181.08423664223102
5,58,7.016560201010917,1406.289297976379,175.42303216269983
5,59,4.8618621411894045,1006.9339565728994,171.7771473159375
5,60,6.339027844228988,1251.5439500285074,170.53266135412508
5,61,4.516208542210643,904.9160587124411,164.0467454752498
5,62,4.950251265220659,953.6248828254597,160.26632159209038
5,63,4.489608020592765,877.4464569458173,159.83772496220186
5,64,4.418308118963392,855.7077470601326,157.92895646988268
6,1,-0.9695901503434246,4483.99473940822,147452.05221491324
6,2,-0.8807559954859387,1736.3920299049098,14561.671565636809
6,3,1.3141336546081843,8026.007630786845,3468.255869666272
6,4,1.3532466697614263,4415.732086934113,1876.4425096932127
6,5,0.2947859523377572,1889.3600092289903,1459.2064470715382
6,6,1.257625185068687,3046.657682931938,1349.4966760122786
6,7,0.6358067315270187,1824.8560007338829,1115.5694407923088
6,8,2.4027970413903637,3666.267405524574,1077.4275870495064
6,9,2.5974022115141304,3493.7680929197277,971.1919567229636
6,10,1.2125015863595412,1922.2091686388615,868.7944815451178
6,11,1.4035209509544442,1938.7392569954732,806.6246546448576
6,12,1.4610811136955149,1928.1255504491537,783.4465673314893
6,13,1.6100806789832336,1882.7122217357994,721.3233816470629
6,14,3.12511390710037,2873.2047929280957,696.515261792502
6,15,1.8066061771178905,1713.067272379813,610.3696650946049
6,16,4.2407672098366085,3154.4201329330167,601.900448280252
6,17,3.2430189784379624,2247.2425410689007,529.6329223340765
6,18,3.4162729106433636,2189.7332309852136,495.83286071560303
6,19,3.768886639992322,2255.6144472363285,472.9855451628106
6,20,2.2295747311181056,1395.9603509350545,432.2427771943689
6,21,2.1458678001446794,1257.0685784555967,399.5935806322491
6,22,2.983429077018018,1518.3791860463275,381.173897335472
6,23,3.500893276129703,1680.0943513285897,373.2802020076788
6,24,3.9368405104346573,1820.384382997669,368.7346956318308
6,25,3.9702454318692566,1750.6617928513904,352.2284395909469
6,26,7.164889462871043,2747.226344140979,336.4682836961398
6,27,3.4514591576584945,1471.7160688286172,330.61430346877864
6,28,4.8014552484981765,1804.4863826494657,311.04030029649977
6,29,3.0420071624385367,1202.5281199151757,297.5076667577505
6,30,5.120044647057354,1786.7406964474133,291.94896434394747
6,31,4.149286571090572,1475.7760242148813,286.5981537132242
6,32,4.04175863697168,1418.4012906612058,281.3306611427199
6,33,8.781869907977029,2612.5128888155673,267.07704287552474
6,34,5.551820879260467,1728.4184061657395,263.80733509321294
6,35,3.86140640644933,1253.2479371799122,257.7953440628319
6,36,5.035738388509591,1537.3114507343196,254.7014717637522
6,37,5.428246824267496,1540.8893647098942,239.70600489277373
6,38,6.6795886057888625,1790.1385350864603,233.10344173084815
6,39,4.851664871700938,1303.5183428344142,222.760252238372
6,40,5.98169704483391,1532.921997075055,219.56294969992405
6,41,4.7681995138332915,1218.7669309181197,211.290703103314
6,42,7.133758014455645,1667.3275896928837,204.9885903575556
6,43,8.848452798048381,1974.847702627632,200.5236500721242
6,44,6.573328420903933,1495.2745840586144,197.43955378079968
6,45,3.2014615712081955,813.7277339933158,193.67730019704925
6,46,6.2216044992623925,1376.6031036069355,190.62288771802417
6,47,5.0165814177371315,1117.1188447323264,185.67335288425477
6,48,4.533078968836797,1003.0050395984133,181.27430409857715
6,49,5.6198762290214255,1163.7345357177655,175.79400210172878
6,50,6.504474690929475,1288.2315403444056,171.6617875867219
6,51,5.64931408478951,1127.1946190213964,169.52043543858701
6,52,5.880991963152882,1139.4223278799734,165.58983559078217
6,53,3.374797435228143,711.0021121860183,162.52229336623543
6,54,5.745973664411251,1080.6002509395703,160.18447516930422
6,55,5.84134693236065,1074.3080192982286,157.03165325773378
6,56,7.611780761442988,1312.5622961663432,152.41473657142473
6,57,5.7106995805490435,1020.9616156617891,152.13937137359758
6,58,5.131000705154566,914.9888270729202,149.2397197579086
6,59,4.3454950201331135,781.1811844328727,146.13823069530855
6,60,6.598678960724557,1086.7304497857235,143.01570778324853
6,61,3.604280307271985,648.6470064066747,140.87913053039372
6,62,5.9408551557338605,971.2751022557447,139.93594167621686
6,63,4.304363012677166,711.6222707000816,134.15791283502352
6,64,4.632279415187074,745.031293716657,132.27882333177678
7,1,-0.9747994442050807,1987.8053728769776,78879.42587670263
7,2,-0.8710637201149838,1311.2290277421378,10169.589419762267
7,3,1.749463216806948,6860.282145851168,2495.135088156815
7,4,1.0400732104158108,3392.913060556697,1663.132991126943
7,5,2.6759391233197722,4232.229157650995,1151.3327657692946
7,6,2.3656798833499537,3481.1320329595283,1034.3027719839615
7,7,0.903494239423483,1747.8643795410296,918.2399102349405
7,8,1.1941614532216096,1823.5073081806172,831.0725290991279
7,9,2.3083979331863977,2627.2877364442875,794.1268824073525
7,10,1.5221070296698254,1913.960000579399,758.8734253001646
7,11,1.9163424691655615,2025.6142624631686,694.5735227875558
7,12,2.4057154706496653,2255.3628124830766,662.2287833260574
7,13,2.6466346093967825,2311.210565378011,633.7927467211655
7,14,2.094387150236483,1777.9849761775906,574.5838803789015
7,15,1.8432198617897266,1461.8333723948047,514.1471442432419
7,16,6.518771426168589,3715.0188860153935,494.09919193525445
7,17,3.911921083065081,2192.091566308494,446.27988301079756
7,18,4.369509638589921,2354.738314022381,438.5388000981236
7,19,2.3990542294535553,1397.3885213639865,411.110981771163
7,20,3.715686093312545,1800.6964626443691,381.85248700030695
7,21,2.7700637602953364,1338.791674765805,355.1111492769535
7,22,4.5384487622619405,1879.7414214844166,339.3985395861729
7,23,5.659894048032458,2233.36301176076,335.3451264619065
7,24,5.214083459513484,1984.5500337740523,319.36327323314777
7,25,3.4810512909829865,1416.2990647891077,316.0640155222487
7,26,6.280121263067187,2197.2147871910342,301.8101907639842
7,27,5.187713549464144,1840.6982343470515,297.4763165153912
7,28,3.829331352067747,1380.066871460248,285.7676913945895
